,PROVINCIA,MUNICIPIO,ESTACION,MAGNITUD,PUNTO_MUESTREO,ANO,MES,D01,V01,D02,V02,D03,V03,D04,V04,D05,V05,D06,V06,D07,V07,D08,V08,D09,V09,D10,V10,D11,V11,D12,V12,D13,V13,D14,V14,D15,V15,D16,V16,D17,V17,D18,V18,D19,V19,D20,V20,D21,V21,D22,V22,D23,V23,D24,V24,D25,V25,D26,V26,D27,V27,D28,V28,D29,V29,D30,V30,D31,V31,total
981,28,79,47,9,28079047_9_47,2021,6,18.0,V,5.0,V,12.0,V,8.0,V,12.0,V,16.0,V,9.0,V,8.0,V,11.0,V,13.0,V,16.0,V,9.0,V,6.0,V,10.0,V,11.0,V,16.0,V,27.0,V,17.0,V,2.0,V,4.0,V,5.0,V,6.0,V,5.0,V,7.0,V,8.0,V,13.0,V,7.0,V,6.0,V,7.0,V,10.0,V,0.0,N,11.5
982,28,79,47,9,28079047_9_47,2021,7,13.0,V,16.0,V,7.0,V,8.0,V,13.0,V,13.0,V,5.0,V,5.0,V,15.0,V,16.0,V,25.0,V,10.0,V,5.0,V,6.0,V,7.0,V,15.0,V,13.0,V,12.0,V,10.0,V,14.0,V,22.0,V,16.0,V,19.0,V,7.0,V,8.0,V,22.0,V,24.0,V,12.0,V,29.0,V,6.0,V,7.0,V,14.258064516129032
983,28,79,47,9,28079047_9_47,2021,8,5.0,V,5.0,V,19.0,V,12.0,V,8.0,V,12.0,V,6.0,V,6.0,V,44.0,V,41.0,V,27.0,V,14.0,V,19.0,V,24.0,V,20.0,V,11.0,V,6.0,V,9.0,V,12.0,V,13.0,V,10.0,V,12.0,V,12.0,V,10.0,V,14.0,V,16.0,V,13.0,V,12.0,V,11.0,V,9.0,V,13.0,V,15.741935483870968
984,28,79,47,9,28079047_9_47,2021,9,21.0,V,17.0,V,13.0,V,8.0,V,18.0,V,18.0,V,18.0,V,16.0,V,21.0,V,25.0,N,29.0,N,32.0,N,58.0,N,60.0,N,6.0,V,8.0,V,7.0,V,6.0,V,4.0,V,5.0,V,1.0,V,4.0,V,5.0,V,14.0,V,8.0,V,5.0,V,10.0,V,9.0,V,6.0,V,8.0,V,0.0,N,16.8
985,28,79,47,9,28079047_9_47,2021,10,10.0,V,11.0,V,5.0,V,3.0,V,4.0,V,5.0,V,7.0,V,9.0,V,6.0,V,8.0,V,8.0,V,9.0,V,6.0,V,10.0,V,13.0,V,12.0,V,10.0,V,12.0,V,12.0,V,10.0,V,7.0,V,3.0,V,5.0,V,9.0,V,11.0,V,9.0,V,12.0,V,12.0,V,12.0,V,8.0,V,14.0,V,10.225806451612904
986,28,79,47,9,28079047_9_47,2021,11,2.0,V,3.0,V,2.0,V,5.0,V,3.0,V,3.0,V,8.0,V,9.0,V,8.0,V,8.0,V,18.0,V,10.0,V,11.0,V,10.0,V,2.0,V,7.0,V,4.0,V,5.0,V,6.0,V,7.0,V,9.0,V,9.0,V,6.0,V,8.0,V,6.0,V,9.0,V,3.0,V,2.0,V,3.0,V,11.0,V,0.0,N,8.1
987,28,79,47,9,28079047_9_47,2021,12,14.0,V,4.0,V,6.0,N,0.0,N,0.0,N,0.0,N,0.0,N,0.0,N,3.0,N,3.0,N,6.0,V,10.0,V,13.0,V,12.0,V,13.0,V,12.0,V,13.0,V,11.0,V,8.0,V,13.0,V,21.0,V,16.0,V,12.0,V,9.0,V,4.0,V,6.0,V,5.0,V,5.0,V,11.0,V,14.0,V,14.0,V,11.73076923076923
1036,28,79,48,9,28079048_9_47,2021,1,4.0,V,4.0,V,5.0,V,5.0,V,10.0,V,8.0,V,6.0,V,5.0,V,5.0,V,6.0,V,12.0,V,25.0,V,39.0,V,44.0,V,42.0,V,62.0,V,40.0,V,22.0,V,17.0,V,19.0,V,4.0,V,3.0,V,3.0,V,3.0,V,4.0,V,5.0,V,8.0,V,11.0,V,11.0,V,4.0,V,3.0,V,15.709677419354838
1037,28,79,48,9,28079048_9_47,2021,2,5.0,V,4.0,V,7.0,V,10.0,V,12.0,V,8.0,V,3.0,V,4.0,V,3.0,V,4.0,V,6.0,V,5.0,V,7.0,V,7.0,V,9.0,V,13.0,V,16.0,V,26.0,V,22.0,V,17.0,V,19.0,V,3.0,V,6.0,V,13.0,V,16.0,V,15.0,V,9.0,V,14.0,V,0.0,N,0.0,N,0.0,N,11.857142857142858
1038,28,79,48,9,28079048_9_47,2021,3,14.0,V,16.0,V,23.0,V,28.0,V,23.0,V,17.0,V,13.0,V,10.0,V,9.0,V,12.0,V,11.0,V,6.0,V,6.0,V,4.0,V,5.0,V,4.0,V,3.0,V,4.0,V,4.0,V,4.0,V,5.0,V,8.0,V,9.0,V,9.0,V,12.0,V,13.0,V,13.0,V,11.0,V,8.0,V,9.0,V,9.0,V,12.0
1039,28,79,48,9,28079048_9_47,2021,4,10.0,V,4.0,V,10.0,V,13.0,V,11.0,V,8.0,V,6.0,V,8.0,V,9.0,V,10.0,V,4.0,V,5.0,V,5.0,V,7.0,V,8.0,V,9.0,V,7.0,V,10.0,V,11.0,V,7.0,V,5.0,V,6.0,V,5.0,V,6.0,V,6.0,V,10.0,V,9.0,V,7.0,V,6.0,V,7.0,V,0.0,N,9.333333333333334
1040,28,79,48,9,28079048_9_47,2021,5,5.0,V,6.0,V,6.0,V,10.0,V,9.0,V,7.0,V,9.0,V,9.0,V,6.0,V,3.0,V,3.0,V,4.0,V,6.0,V,5.0,V,5.0,V,4.0,V,4.0,V,6.0,V,6.0,V,5.0,V,10.0,V,5.0,V,4.0,V,4.0,V,5.0,V,10.0,V,11.0,V,12.0,V,9.0,V,11.0,V,11.0,V,8.451612903225806
1041,28,79,48,9,28079048_9_47,2021,6,14.0,V,11.0,V,9.0,V,11.0,V,11.0,V,14.0,V,11.0,V,13.0,V,12.0,V,13.0,V,13.0,V,9.0,V,8.0,V,9.0,N,9.0,V,18.0,V,17.0,V,13.0,V,7.0,V,6.0,V,6.0,V,5.0,V,6.0,V,6.0,V,10.0,V,10.0,V,9.0,V,7.0,V,8.0,V,9.0,V,0.0,N,11.9
1042,28,79,48,9,28079048_9_47,2021,7,16.0,V,11.0,V,7.0,V,5.0,V,4.0,N,6.0,V,8.0,V,8.0,V,11.0,V,15.0,V,18.0,V,11.0,V,7.0,V,6.0,V,11.0,V,15.0,V,12.0,V,12.0,V,13.0,V,13.0,V,14.0,V,17.0,V,13.0,V,12.0,V,7.0,V,15.0,V,16.0,V,13.0,V,29.0,V,8.0,V,8.0,V,13.387096774193548
1043,28,79,48,9,28079048_9_47,2021,8,3.0,N,8.0,V,12.0,V,13.0,V,11.0,V,9.0,V,8.0,V,6.0,V,37.0,V,46.0,V,36.0,V,18.0,V,9.0,N,24.0,V,19.0,V,19.0,V,5.0,V,15.0,V,19.0,V,22.0,V,17.0,V,17.0,V,15.0,V,17.0,V,31.0,V,26.0,V,12.0,V,15.0,V,11.0,V,12.0,V,22.0,V,19.0
1044,28,79,48,9,28079048_9_47,2021,9,73.0,N,27.0,V,30.0,N,2.0,N,26.0,N,14.0,V,11.0,V,15.0,V,8.0,V,4.0,V,6.0,V,9.0,V,15.0,V,13.0,V,10.0,V,8.0,V,7.0,V,5.0,V,5.0,V,6.0,V,4.0,V,4.0,V,6.0,V,15.0,V,9.0,V,4.0,V,13.0,V,11.0,V,6.0,V,9.0,V,0.0,N,14.366666666666667
