,PROVINCIA,MUNICIPIO,ESTACION,MAGNITUD,PUNTO_MUESTREO,ANO,MES,D01,V01,D02,V02,D03,V03,D04,V04,D05,V05,D06,V06,D07,V07,D08,V08,D09,V09,D10,V10,D11,V11,D12,V12,D13,V13,D14,V14,D15,V15,D16,V16,D17,V17,D18,V18,D19,V19,D20,V20,D21,V21,D22,V22,D23,V23,D24,V24,D25,V25,D26,V26,D27,V27,D28,V28,D29,V29,D30,V30,D31,V31,total
108,28,79,8,9,28079008_9_47,2013,1,10.0,V,14.0,V,12.0,V,16.0,V,26.0,V,24.0,V,19.0,V,17.0,V,16.0,V,17.0,V,13.0,V,6.0,V,5.0,V,8.0,V,8.0,V,8.0,V,8.0,V,7.0,V,3.0,V,6.0,V,6.0,N,0.0,N,0.0,N,0.0,N,0.0,N,0.0,N,0.0,N,0.0,N,0.0,N,0.0,N,0.0,N,11.857142857142858
109,28,79,8,9,28079008_9_47,2013,2,6.0,N,4.0,V,6.0,V,16.0,V,14.0,V,6.0,V,8.0,V,7.0,V,7.0,V,8.0,V,7.0,V,9.0,V,13.0,V,17.0,V,13.0,V,16.0,V,19.0,V,13.0,V,12.0,V,10.0,V,9.0,V,8.0,V,10.0,V,8.0,V,8.0,V,9.0,V,12.0,V,10.0,V,0.0,N,0.0,N,0.0,N,10.214285714285714
110,28,79,8,9,28079008_9_47,2013,3,12.0,V,12.0,V,10.0,V,12.0,V,13.0,V,11.0,V,8.0,V,9.0,V,7.0,V,6.0,V,6.0,V,7.0,V,7.0,V,8.0,V,9.0,V,9.0,V,11.0,V,8.0,V,12.0,V,11.0,V,13.0,V,14.0,V,8.0,V,7.0,V,8.0,V,8.0,V,8.0,V,7.0,V,6.0,V,8.0,V,8.0,V,9.193548387096774
111,28,79,8,9,28079008_9_47,2013,4,8.0,V,9.0,V,10.0,V,8.0,V,8.0,V,7.0,V,8.0,V,10.0,V,12.0,V,10.0,V,9.0,V,11.0,V,13.0,V,12.0,V,14.0,V,17.0,V,18.0,V,16.0,V,9.0,V,6.0,V,7.0,V,8.0,V,10.0,V,13.0,V,16.0,V,11.0,V,4.0,V,5.0,V,7.0,V,8.0,V,0.0,N,10.233333333333333
112,28,79,8,9,28079008_9_47,2013,5,8.0,V,6.0,V,5.0,V,8.0,V,10.0,V,13.0,V,10.0,V,13.0,V,12.0,V,9.0,V,8.0,V,9.0,V,12.0,V,12.0,V,6.0,V,8.0,V,8.0,V,7.0,V,9.0,V,8.0,V,8.0,V,11.0,V,9.0,V,9.0,V,10.0,V,11.0,V,11.0,V,9.0,V,8.0,V,8.0,V,10.0,V,9.32258064516129
113,28,79,8,9,28079008_9_47,2013,6,8.0,V,8.0,V,10.0,V,13.0,V,15.0,V,17.0,V,15.0,V,7.0,V,10.0,V,11.0,V,12.0,V,12.0,V,16.0,V,13.0,V,14.0,V,13.0,V,9.0,V,9.0,V,8.0,V,10.0,V,13.0,V,11.0,V,11.0,V,10.0,V,16.0,V,11.0,V,15.0,V,18.0,V,8.0,V,12.0,V,0.0,N,12.0
114,28,79,8,9,28079008_9_47,2013,7,14.0,V,15.0,V,16.0,V,10.0,V,10.0,V,14.0,V,15.0,V,17.0,V,20.0,V,17.0,V,21.0,V,19.0,V,17.0,V,16.0,V,17.0,V,19.0,V,19.0,V,16.0,V,18.0,V,19.0,V,16.0,V,14.0,V,16.0,V,11.0,V,15.0,V,12.0,V,11.0,V,7.0,V,8.0,V,16.0,V,16.0,V,15.387096774193548
115,28,79,8,9,28079008_9_47,2013,8,20.0,V,16.0,V,9.0,V,13.0,V,15.0,V,12.0,V,9.0,V,6.0,V,12.0,V,10.0,V,11.0,V,16.0,V,13.0,V,13.0,V,18.0,V,17.0,V,14.0,V,15.0,V,17.0,V,12.0,V,13.0,V,28.0,V,29.0,V,23.0,V,9.0,V,11.0,V,10.0,V,10.0,V,11.0,V,12.0,V,9.0,V,14.193548387096774
116,28,79,8,9,28079008_9_47,2013,9,14.0,V,15.0,V,15.0,V,14.0,V,13.0,V,15.0,V,12.0,V,12.0,V,12.0,V,11.0,V,7.0,V,13.0,V,13.0,V,13.0,V,15.0,V,10.0,V,11.0,V,8.0,V,9.0,V,10.0,V,9.0,V,12.0,V,16.0,V,19.0,V,25.0,V,30.0,V,22.0,V,8.0,V,7.0,V,6.0,V,0.0,N,13.466666666666667
117,28,79,8,9,28079008_9_47,2013,10,7.0,V,12.0,V,13.0,V,11.0,V,9.0,V,6.0,V,11.0,V,13.0,V,14.0,V,11.0,V,9.0,V,9.0,V,14.0,V,14.0,V,11.0,V,13.0,V,14.0,V,25.0,V,17.0,V,8.0,V,11.0,V,13.0,V,10.0,V,13.0,V,11.0,V,10.0,V,15.0,V,13.0,V,7.0,V,8.0,V,14.0,V,12.096774193548388
118,28,79,8,9,28079008_9_47,2013,11,12.0,V,13.0,V,10.0,V,9.0,V,8.0,V,13.0,V,9.0,V,11.0,V,7.0,V,9.0,V,15.0,V,12.0,V,6.0,V,7.0,V,6.0,V,7.0,V,7.0,V,9.0,V,12.0,V,8.0,V,8.0,V,9.0,V,9.0,V,8.0,V,11.0,V,8.0,V,8.0,N,10.0,V,15.0,V,14.0,V,0.0,N,10.0
119,28,79,8,9,28079008_9_47,2013,12,7.0,V,14.0,V,20.0,V,12.0,N,28.0,N,10.0,V,15.0,V,18.0,V,17.0,V,14.0,V,13.0,V,17.0,V,26.0,V,12.0,V,10.0,V,10.0,V,16.0,V,20.0,V,7.0,V,8.0,V,11.0,V,14.0,V,17.0,V,7.0,V,4.0,V,8.0,V,7.0,V,6.0,V,8.0,V,11.0,V,10.0,V,13.161290322580646
