,PROVINCIA,MUNICIPIO,ESTACION,MAGNITUD,PUNTO_MUESTREO,ANO,MES,D01,V01,D02,V02,D03,V03,D04,V04,D05,V05,D06,V06,D07,V07,D08,V08,D09,V09,D10,V10,D11,V11,D12,V12,D13,V13,D14,V14,D15,V15,D16,V16,D17,V17,D18,V18,D19,V19,D20,V20,D21,V21,D22,V22,D23,V23,D24,V24,D25,V25,D26,V26,D27,V27,D28,V28,D29,V29,D30,V30,D31,V31,total
108,28,79,8,9,28079008_9_47,2016,1,15.0,V,7.0,V,6.0,V,5.0,V,6.0,V,5.0,V,5.0,V,5.0,V,5.0,V,4.0,V,6.0,V,9.0,V,16.0,V,20.0,V,10.0,V,6.0,V,12.0,V,12.0,V,12.0,V,20.0,V,20.0,V,30.0,V,22.0,V,16.0,V,23.0,V,30.0,V,34.0,V,22.0,V,11.0,V,12.0,V,12.0,V,13.483870967741936
109,28,79,8,9,28079008_9_47,2016,2,23.0,V,30.0,V,11.0,V,6.0,V,13.0,V,22.0,V,5.0,V,7.0,V,5.0,V,5.0,V,5.0,V,6.0,V,4.0,V,3.0,V,3.0,V,4.0,V,10.0,V,8.0,V,6.0,V,10.0,V,28.0,V,84.0,V,18.0,V,16.0,V,7.0,V,7.0,V,4.0,V,4.0,V,8.0,V,0.0,N,0.0,N,12.517241379310345
110,28,79,8,9,28079008_9_47,2016,3,13.0,V,12.0,V,9.0,V,10.0,V,5.0,V,4.0,V,6.0,V,5.0,V,7.0,V,5.0,V,5.0,V,11.0,V,14.0,V,16.0,V,16.0,V,21.0,V,15.0,V,14.0,V,8.0,V,8.0,V,8.0,V,8.0,V,14.0,V,14.0,V,15.0,V,15.0,V,5.0,V,6.0,V,8.0,V,13.0,V,5.0,V,10.225806451612904
111,28,79,8,9,28079008_9_47,2016,4,6.0,V,8.0,V,9.0,V,7.0,V,6.0,V,6.0,V,8.0,V,4.0,V,7.0,V,6.0,V,4.0,V,9.0,V,9.0,V,12.0,V,12.0,V,6.0,V,3.0,V,8.0,V,11.0,V,8.0,V,5.0,V,8.0,V,10.0,V,5.0,V,8.0,V,8.0,V,11.0,V,6.0,V,8.0,V,7.0,V,0.0,N,7.6
112,28,79,8,9,28079008_9_47,2016,5,4.0,V,4.0,V,8.0,V,10.0,V,10.0,V,6.0,V,6.0,V,4.0,V,5.0,V,6.0,V,5.0,V,5.0,V,5.0,V,6.0,V,8.0,V,9.0,V,10.0,V,15.0,V,8.0,V,10.0,V,17.0,V,9.0,V,6.0,V,10.0,V,8.0,V,11.0,V,13.0,V,6.0,V,6.0,V,6.0,V,6.0,V,7.935483870967742
113,28,79,8,9,28079008_9_47,2016,6,9.0,V,8.0,V,14.0,V,12.0,V,11.0,V,10.0,V,13.0,V,13.0,V,15.0,V,14.0,V,9.0,V,9.0,V,7.0,V,8.0,V,5.0,V,6.0,V,6.0,V,6.0,V,5.0,V,8.0,V,9.0,V,7.0,V,10.0,V,16.0,V,9.0,V,9.0,V,13.0,V,16.0,V,18.0,V,16.0,V,0.0,N,10.533333333333333
114,28,79,8,9,28079008_9_47,2016,7,12.0,V,13.0,V,12.0,V,14.0,V,13.0,V,16.0,V,9.0,V,12.0,V,14.0,V,15.0,V,14.0,V,8.0,V,6.0,V,5.0,V,7.0,V,11.0,V,11.0,V,10.0,V,12.0,V,25.0,V,15.0,V,12.0,V,5.0,V,6.0,V,7.0,V,10.0,V,13.0,V,14.0,V,15.0,V,15.0,V,10.0,V,11.838709677419354
115,28,79,8,9,28079008_9_47,2016,8,9.0,V,11.0,V,14.0,V,12.0,V,6.0,V,5.0,V,8.0,V,9.0,V,8.0,V,5.0,V,5.0,V,8.0,V,8.0,V,8.0,V,10.0,V,17.0,V,14.0,V,9.0,V,10.0,V,8.0,V,11.0,V,11.0,V,11.0,V,8.0,V,6.0,V,10.0,V,13.0,V,20.0,V,13.0,V,11.0,V,12.0,V,10.225806451612904
116,28,79,8,9,28079008_9_47,2016,9,11.0,V,12.0,V,16.0,V,19.0,V,17.0,V,14.0,V,19.0,V,23.0,V,12.0,V,11.0,V,15.0,V,15.0,V,11.0,V,5.0,V,6.0,V,7.0,V,5.0,V,4.0,V,7.0,V,8.0,V,10.0,V,13.0,V,16.0,V,14.0,V,15.0,V,10.0,V,7.0,V,6.0,V,9.0,V,13.0,V,0.0,N,11.933333333333334
117,28,79,8,9,28079008_9_47,2016,10,13.0,V,11.0,V,13.0,V,15.0,V,18.0,V,15.0,V,13.0,V,12.0,V,11.0,V,9.0,V,13.0,V,12.0,V,6.0,V,11.0,V,14.0,V,12.0,V,15.0,V,10.0,V,18.0,V,19.0,V,16.0,V,16.0,V,5.0,V,6.0,V,10.0,V,19.0,V,20.0,V,20.0,V,18.0,V,12.0,V,14.0,V,13.709677419354838
118,28,79,8,9,28079008_9_47,2016,11,19.0,V,18.0,V,20.0,V,14.0,V,5.0,V,4.0,V,7.0,V,7.0,V,6.0,V,13.0,V,19.0,V,21.0,V,17.0,V,5.0,V,8.0,V,12.0,V,22.0,V,26.0,V,22.0,V,6.0,V,5.0,V,8.0,V,7.0,V,8.0,V,10.0,V,9.0,V,8.0,V,8.0,V,9.0,V,7.0,V,0.0,N,12.0
119,28,79,8,9,28079008_9_47,2016,12,8.0,V,12.0,V,16.0,V,7.0,V,7.0,V,13.0,V,31.0,V,16.0,V,14.0,V,12.0,V,20.0,V,28.0,V,23.0,V,22.0,V,15.0,V,12.0,V,7.0,V,7.0,V,9.0,V,14.0,V,14.0,V,23.0,V,19.0,V,8.0,V,11.0,V,22.0,V,15.0,V,15.0,V,21.0,V,22.0,V,18.0,V,15.870967741935484
588,28,79,24,9,28079024_9_47,2016,1,10.0,V,3.0,V,4.0,V,2.0,V,1.0,V,2.0,V,2.0,V,3.0,V,4.0,V,3.0,V,3.0,V,4.0,V,9.0,V,15.0,V,6.0,V,3.0,V,10.0,V,7.0,V,8.0,V,14.0,V,17.0,V,27.0,V,15.0,V,11.0,V,20.0,V,26.0,V,28.0,V,19.0,V,8.0,V,10.0,V,8.0,V,10.129032258064516
589,28,79,24,9,28079024_9_47,2016,2,17.0,V,21.0,V,9.0,V,4.0,V,11.0,V,21.0,V,3.0,V,4.0,V,2.0,V,2.0,V,2.0,V,2.0,V,2.0,V,2.0,V,2.0,V,2.0,V,6.0,V,4.0,V,3.0,V,6.0,V,19.0,V,53.0,V,15.0,V,11.0,V,3.0,V,4.0,V,2.0,V,2.0,V,5.0,V,0.0,N,0.0,N,8.689655172413794
