,PROVINCIA,MUNICIPIO,ESTACION,MAGNITUD,PUNTO_MUESTREO,ANO,MES,D01,V01,D02,V02,D03,V03,D04,V04,D05,V05,D06,V06,D07,V07,D08,V08,D09,V09,D10,V10,D11,V11,D12,V12,D13,V13,D14,V14,D15,V15,D16,V16,D17,V17,D18,V18,D19,V19,D20,V20,D21,V21,D22,V22,D23,V23,D24,V24,D25,V25,D26,V26,D27,V27,D28,V28,D29,V29,D30,V30,D31,V31,total
130,28,79,8,10,28079008_10_47,2020,11,33.0,V,33.0,V,25.0,V,7.0,V,13.0,V,61.0,V,14.0,V,13.0,V,21.0,V,18.0,V,23.0,V,27.0,V,21.0,V,27.0,V,16.0,V,19.0,V,24.0,V,31.0,V,25.0,V,10.0,V,12.0,V,19.0,V,26.0,V,34.0,V,34.0,V,19.0,V,11.0,V,13.0,V,14.0,V,16.0,V,0.0,N,22.3
131,28,79,8,10,28079008_10_47,2020,12,12.0,V,11.0,V,16.0,V,8.0,V,7.0,V,6.0,V,6.0,V,4.0,V,8.0,V,8.0,V,8.0,V,10.0,V,15.0,V,19.0,V,9.0,V,17.0,V,20.0,V,26.0,V,15.0,V,14.0,V,22.0,V,24.0,V,17.0,V,17.0,V,7.0,V,13.0,V,14.0,V,7.0,V,8.0,V,4.0,N,0.0,N,12.766666666666667
468,28,79,18,10,28079018_10_47,2020,1,49.0,V,42.0,V,57.0,V,17.0,V,25.0,V,28.0,V,44.0,V,43.0,V,36.0,V,15.0,V,17.0,V,30.0,V,39.0,V,37.0,V,43.0,V,41.0,V,15.0,V,15.0,V,6.0,V,8.0,V,4.0,V,21.0,V,65.0,V,48.0,N,13.0,V,8.0,V,10.0,V,4.0,V,4.0,V,6.0,V,5.0,V,26.032258064516128
469,28,79,18,10,28079018_10_47,2020,2,4.0,V,8.0,V,30.0,V,30.0,V,9.0,V,15.0,V,21.0,V,22.0,V,15.0,V,16.0,V,21.0,V,20.0,V,14.0,V,18.0,V,16.0,V,13.0,V,7.0,V,9.0,V,11.0,V,20.0,V,17.0,V,16.0,V,13.0,V,16.0,V,17.0,V,6.0,V,51.0,V,47.0,V,27.0,V,0.0,N,0.0,N,18.689655172413794
470,28,79,18,10,28079018_10_47,2020,3,5.0,V,3.0,V,6.0,V,5.0,N,5.0,V,3.0,V,5.0,V,9.0,V,6.0,V,14.0,V,18.0,V,17.0,V,15.0,V,11.0,V,11.0,V,3.0,V,3.0,V,16.0,V,17.0,V,23.0,V,9.0,V,4.0,V,3.0,V,6.0,V,10.0,V,7.0,V,7.0,V,5.0,V,6.0,V,6.0,V,4.0,V,8.903225806451612
471,28,79,18,10,28079018_10_47,2020,4,4.0,V,5.0,V,6.0,V,6.0,V,6.0,V,4.0,V,4.0,V,8.0,V,7.0,V,6.0,V,6.0,V,8.0,V,8.0,V,6.0,V,4.0,V,5.0,V,5.0,N,6.0,V,3.0,V,4.0,V,2.0,V,5.0,V,6.0,V,8.0,V,7.0,V,9.0,V,7.0,V,4.0,V,5.0,V,6.0,V,0.0,N,6.166666666666667
472,28,79,18,10,28079018_10_47,2020,5,6.0,V,6.0,V,7.0,V,16.0,V,6.0,V,9.0,V,13.0,V,11.0,V,13.0,V,5.0,V,4.0,V,5.0,V,4.0,V,5.0,V,4.0,V,4.0,V,5.0,V,7.0,V,6.0,V,9.0,V,8.0,V,13.0,V,12.0,V,10.0,V,13.0,V,8.0,V,10.0,V,8.0,V,12.0,V,11.0,V,10.0,V,8.903225806451612
473,28,79,18,10,28079018_10_47,2020,6,11.0,V,20.0,V,25.0,V,14.0,V,12.0,V,17.0,V,12.0,V,8.0,V,10.0,V,11.0,V,19.0,V,10.0,V,10.0,V,12.0,V,14.0,V,10.0,V,11.0,V,13.0,V,18.0,V,14.0,V,17.0,V,20.0,V,26.0,V,30.0,V,30.0,V,26.0,V,17.0,V,11.0,V,18.0,V,24.0,V,0.0,N,16.9
474,28,79,18,10,28079018_10_47,2020,7,23.0,V,15.0,V,15.0,V,17.0,V,20.0,V,18.0,V,23.0,V,55.0,V,31.0,V,20.0,V,27.0,V,29.0,V,18.0,V,15.0,V,16.0,V,19.0,V,14.0,V,14.0,V,24.0,V,53.0,V,38.0,V,25.0,V,25.0,V,25.0,V,21.0,V,22.0,V,31.0,V,36.0,V,35.0,V,37.0,V,35.0,V,26.258064516129032
475,28,79,18,10,28079018_10_47,2020,8,26.0,V,22.0,V,14.0,V,14.0,V,21.0,V,28.0,V,27.0,V,34.0,V,41.0,V,40.0,V,23.0,V,16.0,V,19.0,V,18.0,V,15.0,V,14.0,V,13.0,V,12.0,V,20.0,V,27.0,V,11.0,V,13.0,V,15.0,V,19.0,V,30.0,V,28.0,V,27.0,V,22.0,V,12.0,V,7.0,V,12.0,V,21.258064516129032
476,28,79,18,10,28079018_10_47,2020,9,24.0,V,1.0,N,21.0,N,28.0,V,25.0,V,28.0,V,17.0,V,21.0,V,21.0,V,20.0,V,23.0,V,27.0,V,24.0,V,28.0,V,32.0,V,37.0,V,30.0,V,20.0,V,11.0,V,12.0,V,22.0,V,23.0,V,16.0,V,8.0,V,9.0,V,12.0,V,10.0,V,19.0,V,28.0,V,23.0,V,0.0,N,21.333333333333332
477,28,79,18,10,28079018_10_47,2020,10,18.0,V,11.0,V,10.0,V,13.0,V,12.0,V,16.0,V,24.0,V,28.0,V,29.0,V,20.0,V,8.0,V,10.0,V,21.0,V,14.0,V,16.0,V,20.0,V,26.0,V,23.0,V,41.0,V,37.0,V,13.0,V,15.0,V,11.0,V,17.0,V,10.0,V,14.0,V,17.0,V,21.0,V,26.0,V,32.0,V,29.0,V,20.096774193548388
478,28,79,18,10,28079018_10_47,2020,11,31.0,V,30.0,V,24.0,V,9.0,V,16.0,V,76.0,V,19.0,V,17.0,V,21.0,V,26.0,V,29.0,V,33.0,V,35.0,V,34.0,V,22.0,V,26.0,V,38.0,V,30.0,V,32.0,V,20.0,V,20.0,V,24.0,V,2.0,N,2.0,N,1.0,N,5.0,V,6.0,V,8.0,V,9.0,V,13.0,V,0.0,N,22.666666666666668
479,28,79,18,10,28079018_10_47,2020,12,11.0,V,9.0,V,10.0,V,5.0,V,6.0,V,6.0,V,5.0,V,5.0,V,6.0,V,6.0,V,4.0,V,10.0,V,13.0,V,12.0,V,7.0,V,13.0,V,16.0,V,18.0,V,9.0,V,9.0,V,16.0,V,15.0,V,13.0,V,9.0,V,6.0,V,12.0,V,10.0,V,7.0,V,8.0,V,8.0,V,9.0,V,10.193548387096774
600,28,79,24,10,28079024_10_47,2020,1,41.0,V,36.0,V,50.0,V,13.0,V,17.0,V,22.0,V,31.0,V,31.0,V,31.0,V,10.0,V,9.0,V,26.0,V,28.0,V,30.0,V,37.0,V,35.0,V,11.0,V,12.0,V,4.0,V,6.0,V,4.0,V,18.0,V,58.0,V,37.0,V,18.0,V,9.0,V,11.0,V,3.0,N,6.0,V,8.0,V,5.0,V,21.967741935483872
601,28,79,24,10,28079024_10_47,2020,2,4.0,V,9.0,V,38.0,V,37.0,V,9.0,V,16.0,V,25.0,V,27.0,V,18.0,V,19.0,V,27.0,V,31.0,V,18.0,V,22.0,V,19.0,V,17.0,V,9.0,V,9.0,V,12.0,V,23.0,V,16.0,V,20.0,V,15.0,V,20.0,V,18.0,V,7.0,V,80.0,V,68.0,V,39.0,V,0.0,N,0.0,N,24.03448275862069
602,28,79,24,10,28079024_10_47,2020,3,8.0,V,6.0,V,7.0,V,6.0,V,7.0,V,3.0,V,7.0,V,10.0,V,8.0,V,14.0,V,22.0,V,17.0,V,19.0,V,14.0,V,15.0,V,5.0,V,5.0,V,24.0,V,25.0,V,31.0,V,12.0,V,5.0,V,6.0,V,10.0,V,15.0,V,10.0,V,11.0,V,8.0,V,9.0,V,10.0,V,5.0,V,12.258064516129032
603,28,79,24,10,28079024_10_47,2020,4,4.0,V,6.0,V,9.0,V,9.0,V,10.0,V,7.0,V,7.0,V,14.0,V,13.0,V,12.0,V,11.0,V,13.0,V,12.0,V,11.0,V,6.0,V,7.0,V,8.0,V,10.0,V,7.0,V,8.0,V,4.0,V,6.0,V,10.0,V,10.0,V,11.0,V,13.0,V,8.0,V,5.0,V,7.0,V,8.0,V,0.0,N,9.766666666666667
604,28,79,24,10,28079024_10_47,2020,5,6.0,V,8.0,V,8.0,V,21.0,V,8.0,V,10.0,V,18.0,V,16.0,V,15.0,V,7.0,V,5.0,V,6.0,V,6.0,V,5.0,V,6.0,V,6.0,V,9.0,V,10.0,V,11.0,V,11.0,V,12.0,V,21.0,V,17.0,V,14.0,V,20.0,V,11.0,V,14.0,V,13.0,V,16.0,V,18.0,V,17.0,V,12.67741935483871
605,28,79,24,10,28079024_10_47,2020,6,16.0,V,23.0,V,21.0,V,12.0,V,8.0,V,14.0,V,9.0,V,5.0,V,7.0,V,9.0,V,14.0,V,8.0,V,7.0,V,11.0,V,12.0,V,8.0,V,8.0,V,12.0,V,17.0,V,15.0,V,15.0,V,18.0,V,23.0,V,27.0,V,28.0,V,21.0,V,15.0,V,13.0,V,16.0,V,26.0,V,0.0,N,15.566666666666666
606,28,79,24,10,28079024_10_47,2020,7,20.0,V,13.0,V,13.0,V,14.0,V,17.0,V,17.0,V,22.0,V,51.0,V,30.0,V,21.0,V,25.0,V,27.0,V,20.0,V,20.0,V,17.0,V,14.0,V,12.0,V,17.0,V,21.0,V,55.0,V,37.0,V,32.0,V,27.0,V,25.0,V,22.0,V,20.0,V,27.0,N,20.0,N,30.0,V,36.0,V,26.0,V,25.096774193548388
607,28,79,24,10,28079024_10_47,2020,8,19.0,V,16.0,V,8.0,V,10.0,V,16.0,V,26.0,V,28.0,V,26.0,V,31.0,V,33.0,V,20.0,V,14.0,V,16.0,V,16.0,V,10.0,V,10.0,V,9.0,V,10.0,V,11.0,V,16.0,V,9.0,V,9.0,V,11.0,V,17.0,V,23.0,V,24.0,V,24.0,V,14.0,V,10.0,V,6.0,V,9.0,V,17.161290322580644
608,28,79,24,10,28079024_10_47,2020,9,20.0,V,15.0,V,18.0,V,22.0,V,20.0,V,20.0,V,17.0,V,15.0,V,17.0,V,15.0,V,20.0,V,22.0,V,20.0,V,25.0,V,25.0,V,27.0,V,19.0,V,14.0,V,6.0,V,7.0,V,9.0,V,11.0,V,9.0,V,6.0,V,6.0,V,5.0,V,4.0,V,13.0,V,17.0,V,18.0,V,0.0,N,16.466666666666665
609,28,79,24,10,28079024_10_47,2020,10,10.0,V,7.0,V,5.0,V,7.0,V,7.0,V,11.0,V,13.0,V,16.0,V,20.0,V,17.0,V,8.0,V,8.0,V,14.0,V,8.0,V,9.0,V,11.0,V,18.0,V,21.0,V,30.0,V,24.0,V,8.0,V,10.0,V,6.0,V,10.0,V,7.0,V,4.0,V,7.0,V,18.0,V,18.0,V,17.0,V,19.0,V,13.580645161290322
610,28,79,24,10,28079024_10_47,2020,11,25.0,V,25.0,V,14.0,V,5.0,V,7.0,V,64.0,V,11.0,V,12.0,V,14.0,V,15.0,V,21.0,V,23.0,V,20.0,V,25.0,V,14.0,V,15.0,V,29.0,V,20.0,V,20.0,V,7.0,V,14.0,V,17.0,V,27.0,V,29.0,V,31.0,V,19.0,V,10.0,V,13.0,V,17.0,V,14.0,V,0.0,N,20.366666666666667
611,28,79,24,10,28079024_10_47,2020,12,12.0,V,9.0,V,11.0,V,5.0,V,3.0,V,4.0,V,5.0,V,3.0,V,4.0,V,4.0,V,4.0,V,11.0,V,16.0,V,18.0,V,6.0,V,13.0,V,15.0,V,23.0,V,17.0,V,10.0,V,19.0,V,20.0,V,16.0,V,15.0,V,5.0,V,9.0,V,13.0,V,5.0,V,6.0,V,5.0,V,6.0,V,11.193548387096774
876,28,79,36,10,28079036_10_47,2020,1,39.0,V,32.0,V,55.0,V,11.0,V,13.0,V,22.0,V,33.0,V,37.0,V,34.0,V,14.0,V,14.0,V,29.0,V,38.0,V,37.0,V,40.0,V,43.0,V,17.0,V,14.0,V,6.0,V,6.0,V,3.0,V,22.0,V,67.0,V,45.0,V,20.0,V,15.0,V,17.0,V,6.0,V,9.0,V,12.0,V,9.0,V,25.64516129032258
877,28,79,36,10,28079036_10_47,2020,2,7.0,V,15.0,V,43.0,V,56.0,V,16.0,V,27.0,V,35.0,V,42.0,V,29.0,V,26.0,V,39.0,V,38.0,V,25.0,V,28.0,V,26.0,V,26.0,V,18.0,V,13.0,V,16.0,V,32.0,V,21.0,V,23.0,V,16.0,V,25.0,V,31.0,V,9.0,V,95.0,V,89.0,V,49.0,V,0.0,N,0.0,N,32.827586206896555
878,28,79,36,10,28079036_10_47,2020,3,10.0,V,6.0,V,9.0,V,9.0,V,10.0,V,5.0,V,10.0,V,15.0,V,12.0,V,27.0,V,32.0,V,26.0,V,23.0,V,18.0,V,15.0,V,5.0,V,6.0,V,27.0,V,28.0,V,38.0,V,15.0,V,6.0,V,6.0,V,10.0,V,17.0,V,12.0,V,12.0,V,9.0,V,12.0,V,11.0,V,5.0,V,15.612903225806452
879,28,79,36,10,28079036_10_47,2020,4,6.0,V,8.0,V,10.0,V,9.0,V,10.0,V,8.0,V,8.0,V,14.0,V,13.0,V,11.0,V,11.0,V,14.0,V,14.0,V,12.0,V,6.0,V,9.0,V,9.0,V,11.0,V,6.0,V,8.0,V,5.0,V,7.0,V,9.0,V,10.0,V,12.0,V,14.0,V,10.0,V,8.0,V,8.0,V,8.0,V,0.0,N,10.9
880,28,79,36,10,28079036_10_47,2020,5,8.0,V,7.0,V,11.0,V,24.0,V,8.0,V,12.0,V,20.0,V,18.0,V,19.0,V,6.0,V,6.0,V,8.0,V,7.0,V,6.0,V,5.0,V,7.0,V,9.0,V,11.0,V,9.0,V,10.0,V,15.0,V,22.0,V,21.0,V,15.0,V,21.0,V,14.0,V,14.0,V,17.0,V,19.0,V,21.0,V,17.0,V,14.419354838709678
881,28,79,36,10,28079036_10_47,2020,6,19.0,V,26.0,V,23.0,V,13.0,V,10.0,V,15.0,V,10.0,V,5.0,V,8.0,V,10.0,V,17.0,V,10.0,V,8.0,V,10.0,V,13.0,V,8.0,V,9.0,V,11.0,V,20.0,V,16.0,V,15.0,V,17.0,V,26.0,V,26.0,V,30.0,V,26.0,V,14.0,V,11.0,V,16.0,V,25.0,V,0.0,N,16.933333333333334
882,28,79,36,10,28079036_10_47,2020,7,19.0,V,13.0,V,12.0,V,15.0,V,16.0,V,16.0,V,21.0,V,50.0,V,31.0,V,20.0,V,26.0,V,26.0,V,20.0,V,20.0,V,14.0,V,16.0,V,11.0,V,15.0,V,24.0,V,55.0,V,37.0,V,30.0,V,27.0,V,23.0,V,20.0,V,22.0,V,32.0,V,35.0,V,33.0,V,36.0,V,29.0,V,26.0
883,28,79,36,10,28079036_10_47,2020,8,22.0,V,19.0,V,11.0,V,12.0,V,17.0,V,31.0,V,33.0,V,31.0,V,35.0,V,38.0,V,22.0,V,17.0,V,20.0,V,21.0,V,10.0,V,12.0,V,14.0,V,20.0,N,15.0,N,22.0,V,14.0,V,14.0,V,11.0,V,20.0,V,30.0,V,29.0,V,29.0,V,21.0,V,10.0,V,7.0,V,11.0,V,21.322580645161292
884,28,79,36,10,28079036_10_47,2020,9,25.0,V,15.0,V,21.0,V,25.0,V,23.0,V,21.0,V,15.0,V,16.0,V,23.0,V,19.0,V,24.0,V,20.0,V,20.0,V,28.0,V,31.0,V,34.0,V,28.0,V,19.0,V,11.0,V,11.0,V,18.0,V,17.0,V,14.0,V,10.0,V,9.0,V,10.0,V,7.0,V,16.0,V,19.0,V,22.0,V,0.0,N,20.5
885,28,79,36,10,28079036_10_47,2020,10,17.0,V,10.0,V,7.0,V,11.0,V,12.0,V,19.0,V,18.0,V,25.0,V,29.0,V,18.0,V,7.0,V,8.0,V,19.0,V,10.0,V,9.0,V,14.0,V,20.0,V,24.0,V,34.0,V,29.0,V,13.0,V,16.0,V,10.0,V,17.0,V,11.0,V,11.0,V,12.0,V,24.0,V,26.0,V,24.0,V,22.0,V,18.419354838709676
886,28,79,36,10,28079036_10_47,2020,11,31.0,V,30.0,V,22.0,V,7.0,V,10.0,V,72.0,V,16.0,V,16.0,V,25.0,V,20.0,V,28.0,V,29.0,V,26.0,V,37.0,V,21.0,V,23.0,V,31.0,V,37.0,V,28.0,V,11.0,V,14.0,V,22.0,V,29.0,V,38.0,V,42.0,V,23.0,V,14.0,V,20.0,V,19.0,V,21.0,V,0.0,N,26.933333333333334
887,28,79,36,10,28079036_10_47,2020,12,16.0,V,8.0,V,17.0,V,11.0,V,8.0,V,7.0,V,9.0,V,7.0,V,8.0,V,8.0,V,5.0,V,12.0,V,19.0,V,23.0,V,9.0,V,19.0,V,24.0,V,32.0,V,17.0,N,15.0,N,27.0,N,28.0,N,13.0,N,21.0,N,18.0,N,20.0,N,19.0,N,238.0,N,447.0,N,8.0,N,0.0,N,38.666666666666664
948,28,79,38,10,28079038_10_47,2020,1,40.0,V,32.0,V,52.0,V,4.0,V,14.0,V,20.0,V,35.0,V,49.0,V,34.0,V,6.0,V,7.0,V,25.0,V,34.0,V,30.0,V,33.0,V,32.0,V,5.0,V,4.0,V,2.0,V,5.0,V,2.0,V,13.0,V,25.0,V,17.0,V,6.0,V,1.0,V,4.0,V,4.0,V,8.0,V,11.0,V,8.0,V,19.677419354838708
949,28,79,38,10,28079038_10_47,2020,2,6.0,V,17.0,V,45.0,V,53.0,V,12.0,V,26.0,V,31.0,V,34.0,V,23.0,V,24.0,V,41.0,V,37.0,V,24.0,V,29.0,V,26.0,V,23.0,V,14.0,V,14.0,V,18.0,V,36.0,V,22.0,V,30.0,V,19.0,V,26.0,V,16.0,V,8.0,V,91.0,V,74.0,V,46.0,V,0.0,N,0.0,N,31.517241379310345
950,28,79,38,10,28079038_10_47,2020,3,8.0,V,6.0,V,9.0,V,10.0,V,9.0,V,6.0,V,9.0,V,14.0,V,11.0,V,28.0,V,32.0,V,31.0,V,27.0,V,18.0,V,17.0,V,5.0,V,6.0,V,28.0,V,26.0,V,35.0,V,16.0,V,7.0,V,6.0,V,11.0,V,16.0,V,11.0,V,11.0,V,9.0,V,10.0,V,11.0,V,6.0,V,16.096774193548388
951,28,79,38,10,28079038_10_47,2020,4,6.0,V,7.0,V,9.0,V,9.0,V,10.0,V,7.0,V,7.0,V,13.0,V,13.0,V,10.0,V,11.0,V,13.0,V,12.0,V,11.0,V,7.0,V,9.0,V,7.0,V,10.0,V,5.0,V,9.0,V,4.0,V,6.0,V,9.0,V,10.0,V,11.0,V,14.0,V,9.0,V,7.0,V,7.0,V,8.0,V,0.0,N,10.7
952,28,79,38,10,28079038_10_47,2020,5,7.0,V,8.0,V,11.0,V,21.0,V,8.0,V,12.0,V,20.0,V,17.0,V,18.0,V,5.0,V,5.0,V,8.0,V,7.0,V,7.0,V,5.0,V,7.0,V,9.0,V,10.0,V,11.0,V,11.0,V,14.0,V,22.0,V,18.0,V,15.0,V,20.0,V,14.0,V,14.0,V,14.0,V,15.0,V,17.0,V,18.0,V,14.193548387096774
953,28,79,38,10,28079038_10_47,2020,6,18.0,V,25.0,V,24.0,V,15.0,V,10.0,V,14.0,V,11.0,V,8.0,V,10.0,V,13.0,V,17.0,V,10.0,V,8.0,V,10.0,V,12.0,V,7.0,V,9.0,V,12.0,V,17.0,V,14.0,V,13.0,V,30.0,V,36.0,V,30.0,V,32.0,V,23.0,V,13.0,V,10.0,V,18.0,V,25.0,V,0.0,N,18.233333333333334
954,28,79,38,10,28079038_10_47,2020,7,23.0,V,12.0,V,14.0,V,12.0,V,15.0,V,18.0,V,21.0,V,48.0,V,33.0,V,21.0,V,24.0,V,27.0,V,21.0,V,20.0,V,16.0,V,14.0,V,13.0,V,13.0,V,18.0,V,46.0,V,37.0,V,25.0,V,29.0,V,22.0,V,22.0,V,17.0,V,28.0,V,35.0,V,29.0,V,36.0,V,30.0,V,25.580645161290324
955,28,79,38,10,28079038_10_47,2020,8,16.0,V,18.0,V,11.0,V,11.0,V,17.0,V,29.0,V,29.0,V,32.0,V,31.0,V,32.0,V,23.0,V,16.0,V,19.0,V,19.0,V,9.0,V,9.0,V,11.0,V,13.0,V,14.0,V,17.0,V,11.0,V,14.0,V,11.0,V,18.0,V,23.0,V,22.0,V,29.0,V,16.0,V,11.0,V,4.0,V,10.0,V,19.35483870967742
956,28,79,38,10,28079038_10_47,2020,9,19.0,V,16.0,V,21.0,V,26.0,V,21.0,V,20.0,V,15.0,V,16.0,V,19.0,V,20.0,V,21.0,V,18.0,V,21.0,V,25.0,V,31.0,V,31.0,V,26.0,V,18.0,V,7.0,V,11.0,V,14.0,V,14.0,V,13.0,V,11.0,V,8.0,V,6.0,V,7.0,V,15.0,V,19.0,V,23.0,V,0.0,N,19.6
957,28,79,38,10,28079038_10_47,2020,10,12.0,V,5.0,V,6.0,V,9.0,V,9.0,V,14.0,V,22.0,V,24.0,V,24.0,V,15.0,V,6.0,V,6.0,V,13.0,V,9.0,V,11.0,V,13.0,V,18.0,V,20.0,V,32.0,V,28.0,V,10.0,V,11.0,V,8.0,V,13.0,V,8.0,V,8.0,V,9.0,V,18.0,V,24.0,V,26.0,V,22.0,V,16.451612903225808
958,28,79,38,10,28079038_10_47,2020,11,27.0,V,28.0,V,16.0,V,7.0,V,9.0,V,66.0,V,10.0,V,11.0,V,19.0,V,21.0,V,22.0,V,27.0,V,24.0,V,32.0,V,16.0,V,25.0,V,30.0,V,30.0,V,32.0,V,12.0,V,13.0,V,21.0,V,30.0,V,34.0,V,36.0,V,21.0,V,16.0,V,13.0,V,20.0,V,20.0,V,0.0,N,24.866666666666667
959,28,79,38,10,28079038_10_47,2020,12,15.0,V,12.0,V,13.0,V,7.0,V,5.0,V,6.0,V,7.0,V,5.0,V,8.0,V,10.0,V,11.0,V,13.0,V,20.0,V,23.0,V,11.0,V,19.0,V,25.0,V,31.0,V,20.0,V,13.0,V,22.0,V,24.0,V,21.0,V,14.0,V,5.0,V,10.0,V,12.0,V,6.0,V,7.0,V,6.0,V,7.0,V,15.064516129032258
1104,28,79,40,10,28079040_10_47,2020,1,17.0,V,21.0,V,39.0,V,6.0,V,14.0,V,21.0,V,31.0,V,30.0,V,33.0,V,12.0,V,14.0,V,24.0,V,31.0,V,28.0,V,35.0,V,34.0,V,20.0,V,12.0,V,7.0,V,14.0,V,7.0,V,25.0,V,74.0,V,46.0,V,18.0,V,13.0,V,18.0,V,8.0,V,9.0,V,12.0,V,11.0,V,24.0
1105,28,79,40,10,28079040_10_47,2020,2,8.0,V,11.0,V,41.0,V,49.0,V,15.0,V,25.0,V,30.0,V,28.0,V,19.0,V,5.0,N,10.0,N,15.0,V,14.0,V,19.0,V,22.0,V,21.0,V,16.0,V,11.0,V,15.0,V,28.0,V,24.0,V,25.0,V,16.0,V,25.0,V,30.0,V,6.0,V,104.0,V,91.0,V,47.0,V,0.0,N,0.0,N,28.655172413793103
