,PROVINCIA,MUNICIPIO,ESTACION,MAGNITUD,PUNTO_MUESTREO,ANO,MES,D01,V01,D02,V02,D03,V03,D04,V04,D05,V05,D06,V06,D07,V07,D08,V08,D09,V09,D10,V10,D11,V11,D12,V12,D13,V13,D14,V14,D15,V15,D16,V16,D17,V17,D18,V18,D19,V19,D20,V20,D21,V21,D22,V22,D23,V23,D24,V24,D25,V25,D26,V26,D27,V27,D28,V28,D29,V29,D30,V30,D31,V31,total
62,28,79,8,6,28079008_6_48,2021,1,0.2,V,0.3,V,0.4,V,0.4,V,0.5,V,0.4,V,0.4,V,0.3,V,0.3,V,0.3,V,0.4,V,0.5,V,0.6,V,0.8,V,0.9,V,1.1,V,0.9,V,0.7,V,0.5,V,0.5,V,0.3,V,0.3,V,0.2,V,0.2,V,0.3,V,0.3,V,0.4,V,0.3,V,0.3,V,0.2,V,0.2,V,0.7548387096774194
63,28,79,8,6,28079008_6_48,2021,2,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.2,V,0.3,V,0.3,V,0.3,V,0.4,V,0.4,V,0.3,V,0.4,V,0.6,V,0.5,V,0.5,V,0.3,V,0.3,V,0.3,V,0.4,V,0.3,V,0.4,V,0.4,V,0.4,V,0.3,V,0.0,N,0.0,N,0.0,N,0.7392857142857145
64,28,79,8,6,28079008_6_48,2021,3,0.4,V,0.3,V,0.4,V,0.4,V,0.3,V,0.3,V,0.3,V,0.4,V,0.3,V,0.4,V,0.4,V,0.4,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.4,V,0.4,V,0.4,V,0.4,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.7225806451612906
65,28,79,8,6,28079008_6_48,2021,4,0.3,V,0.2,V,0.3,V,0.3,V,0.3,V,0.4,V,0.3,V,0.3,V,0.3,V,0.2,V,0.2,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.4,V,0.3,V,0.3,V,0.3,V,0.3,V,0.2,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.0,N,0.7266666666666671
66,28,79,8,6,28079008_6_48,2021,5,0.3,V,0.2,V,0.2,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.2,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.2,V,0.2,V,0.2,V,0.3,V,0.2,V,0.3,V,0.3,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,N,0.696774193548387
67,28,79,8,6,28079008_6_48,2021,6,0.0,N,0.3,N,0.2,V,0.3,V,0.2,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.0,N,0.7413793103448272
68,28,79,8,6,28079008_6_48,2021,7,0.3,V,0.3,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.2,V,0.2,V,0.2,V,0.3,V,0.3,V,0.3,V,0.3,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.2,V,0.2,V,0.2,V,0.7419354838709674
69,28,79,8,6,28079008_6_48,2021,8,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.0,N,0.0,N,0.0,N,0.2,N,0.2,V,0.2,V,0.2,V,0.3,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.8142857142857137
70,28,79,8,6,28079008_6_48,2021,9,0.2,V,0.2,V,0.3,V,0.2,V,0.3,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.1,N,0.1,V,0.2,V,0.2,V,0.2,V,0.1,V,0.1,V,0.1,V,0.2,V,0.2,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.2,V,0.3,V,0.0,N,0.7733333333333335
71,28,79,8,6,28079008_6_48,2021,10,0.3,V,0.3,V,0.2,V,0.3,V,0.3,V,0.3,V,0.4,V,0.4,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.4,V,0.4,V,0.4,V,0.3,V,0.4,V,0.3,V,0.3,V,0.3,V,0.2,V,0.3,V,0.3,V,0.4,V,0.3,V,0.4,V,0.3,V,0.2,V,0.2,V,0.2,V,0.9225806451612902
72,28,79,8,6,28079008_6_48,2021,11,0.2,V,0.2,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.4,V,0.3,V,0.3,V,0.4,V,0.2,V,0.2,V,0.1,V,0.1,V,0.1,V,0.1,V,0.2,V,0.2,V,0.1,V,0.1,V,0.1,V,0.2,V,0.4,V,0.4,V,0.5,V,0.3,V,0.3,V,0.3,V,0.4,V,0.0,N,0.9200000000000002
73,28,79,8,6,28079008_6_48,2021,12,0.5,V,0.4,V,0.4,V,0.3,V,0.2,V,0.3,V,0.3,V,0.2,V,0.3,V,0.3,V,0.3,V,0.5,V,0.4,V,0.3,N,0.5,V,0.4,V,0.4,V,0.4,V,0.4,V,0.4,V,0.5,V,0.4,V,0.4,V,0.3,V,0.2,V,0.3,V,0.2,V,0.3,V,0.4,V,0.6,V,0.5,V,1.0419354838709673
257,28,79,16,6,28079016_6_48,2021,1,0.2,N,0.3,N,0.3,N,0.3,N,0.0,N,0.0,N,0.0,N,0.0,N,0.0,N,0.0,N,0.0,N,0.0,N,0.0,N,0.0,N,0.0,N,0.0,N,0.0,N,0.0,N,0.0,N,0.0,N,0.0,N,0.0,N,0.0,N,0.0,N,0.0,N,0.0,N,0.0,N,0.0,N,0.0,N,0.0,N,0.0,N,5.775
355,28,79,18,6,28079018_6_48,2021,1,0.3,V,0.4,V,0.4,V,0.4,V,0.5,V,0.6,V,0.5,V,0.4,V,0.4,V,0.4,V,0.5,V,0.6,V,0.8,V,1.0,V,0.9,V,1.1,V,1.0,V,0.8,V,0.7,V,0.6,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.4,V,0.3,V,0.3,V,0.3,V,0.3,V,1.2483870967741926
356,28,79,18,6,28079018_6_48,2021,2,0.3,V,0.3,V,0.3,V,0.4,V,0.4,V,0.4,V,0.3,V,0.3,V,0.3,V,0.3,V,0.4,V,0.3,V,0.4,V,0.5,V,0.4,V,0.5,V,0.5,V,0.5,V,0.5,V,0.4,V,0.3,V,0.3,V,0.4,V,0.4,V,0.3,V,0.4,V,0.5,V,0.3,V,0.0,N,0.0,N,0.0,N,1.2357142857142853
357,28,79,18,6,28079018_6_48,2021,3,0.4,V,0.4,V,0.5,V,0.5,V,0.4,V,0.3,V,0.3,V,0.4,V,0.3,V,0.4,V,0.4,V,0.3,V,0.4,V,0.3,V,0.4,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.5,V,0.4,V,0.4,V,0.4,V,0.4,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,1.1645161290322572
358,28,79,18,6,28079018_6_48,2021,4,0.3,V,0.3,V,0.4,V,0.3,V,0.4,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.4,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.4,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.4,V,0.4,V,0.4,V,0.3,V,0.3,V,0.3,V,0.0,N,1.1899999999999993
359,28,79,18,6,28079018_6_48,2021,5,0.3,V,0.3,V,0.3,V,0.4,V,0.4,V,0.4,V,0.4,V,0.4,V,0.4,V,0.4,V,0.4,V,0.4,V,0.4,V,0.4,V,0.4,V,0.3,V,0.4,V,0.4,V,0.4,V,0.4,V,0.4,V,0.4,V,0.4,V,0.4,V,0.4,N,0.4,V,0.4,V,0.4,V,0.4,V,0.4,V,0.4,V,1.2580645161290311
360,28,79,18,6,28079018_6_48,2021,6,0.4,V,0.4,V,0.4,V,0.4,V,0.4,V,0.4,V,0.4,V,0.4,V,0.4,V,0.4,V,0.4,V,0.4,V,0.4,V,0.4,V,0.4,V,0.4,V,0.4,V,0.4,V,0.4,V,0.3,V,0.3,V,0.4,V,0.4,V,0.4,V,0.4,V,0.4,V,0.4,V,0.4,V,0.4,V,0.4,V,0.0,N,1.326666666666665
361,28,79,18,6,28079018_6_48,2021,7,0.4,V,0.4,V,0.4,V,0.4,V,0.4,N,0.3,N,0.2,V,0.3,V,0.3,V,0.3,V,0.3,V,0.2,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,1.2451612903225786
362,28,79,18,6,28079018_6_48,2021,8,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.4,V,0.3,V,0.4,V,0.4,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.4,V,0.4,V,0.3,V,0.3,V,0.3,V,0.4,V,0.4,V,0.3,V,0.3,V,0.3,V,0.4,V,1.2935483870967723
363,28,79,18,6,28079018_6_48,2021,9,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.2,V,0.2,V,0.2,V,0.3,V,0.3,V,0.3,V,0.2,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.2,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.4,V,0.3,V,0.3,V,0.3,V,0.0,N,1.3199999999999987
364,28,79,18,6,28079018_6_48,2021,10,0.4,V,0.3,V,0.2,V,0.3,V,0.3,V,0.3,V,0.4,V,0.4,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.4,V,0.4,V,0.4,V,0.3,V,0.4,V,0.4,V,0.4,V,0.3,V,0.3,V,0.3,V,0.4,V,0.5,V,0.4,V,0.5,V,0.4,V,0.4,V,0.3,V,0.2,V,1.3806451612903208
365,28,79,18,6,28079018_6_48,2021,11,0.2,V,0.3,V,0.3,V,0.4,V,0.4,V,0.4,V,0.5,V,0.6,V,0.5,V,0.5,V,0.6,V,0.6,V,0.5,V,0.5,V,0.4,V,0.5,V,0.4,V,0.4,V,0.4,V,0.4,V,0.3,V,0.4,V,0.3,V,0.4,V,0.4,V,0.5,V,0.3,V,0.2,V,0.3,V,0.4,V,0.0,N,1.5099999999999991
366,28,79,18,6,28079018_6_48,2021,12,0.4,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.4,V,0.3,V,0.3,V,0.3,V,0.4,V,0.5,V,0.7,V,0.7,V,0.8,V,0.6,V,0.6,V,0.5,V,0.4,V,0.6,V,0.6,V,0.5,V,0.5,V,0.4,V,0.3,V,0.3,V,0.2,V,0.3,V,0.4,V,0.5,V,0.5,V,1.5322580645161281
464,28,79,24,6,28079024_6_48,2021,1,0.2,N,0.3,N,0.3,N,0.3,N,0.0,N,0.0,N,0.0,N,0.0,N,0.3,N,0.3,N,0.3,N,0.4,N,0.6,N,0.7,N,0.6,N,0.7,N,0.7,N,0.6,N,0.4,N,0.4,N,0.2,N,0.2,N,0.2,N,0.2,N,0.2,N,0.0,N,0.0,N,0.0,N,0.0,N,0.0,N,0.0,N,2.0523809523809526
636,28,79,35,6,28079035_6_48,2021,1,0.2,V,0.3,V,0.3,V,0.3,V,0.5,V,0.4,V,0.4,V,0.3,V,0.3,V,0.3,V,0.4,V,0.5,V,0.8,V,0.9,V,0.9,V,1.0,V,1.0,V,0.8,V,0.6,V,0.4,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.2,V,0.3,V,0.2,V,0.2,V,1.5806451612903223
637,28,79,35,6,28079035_6_48,2021,2,0.2,V,0.2,V,0.3,V,0.3,V,0.3,V,0.3,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.3,V,0.3,V,0.4,V,0.3,V,0.4,V,0.5,V,0.5,V,0.5,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.4,V,0.3,V,0.2,V,0.0,N,0.0,N,0.0,N,1.6285714285714277
638,28,79,35,6,28079035_6_48,2021,3,0.3,V,0.3,V,0.4,V,0.4,V,0.4,V,0.3,V,0.3,V,0.4,V,0.3,V,0.4,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.2,V,0.3,V,0.3,V,0.3,V,0.3,V,0.4,V,0.4,V,0.4,V,0.4,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,1.5516129032258041
639,28,79,35,6,28079035_6_48,2021,4,0.3,V,0.2,V,0.3,V,0.3,V,0.3,V,0.4,V,0.3,V,0.3,V,0.3,V,0.2,V,0.2,V,0.3,V,0.4,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.2,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.2,V,0.2,V,0.2,V,0.0,N,1.583333333333332
640,28,79,35,6,28079035_6_48,2021,5,0.2,V,0.3,V,0.2,V,0.3,V,0.3,V,0.3,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.2,V,0.2,V,0.2,V,1.5096774193548403
641,28,79,35,6,28079035_6_48,2021,6,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.1,V,0.1,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.0,N,1.5600000000000027
642,28,79,35,6,28079035_6_48,2021,7,0.2,V,0.2,V,0.1,V,0.1,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.3,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.3,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,1.5612903225806471
643,28,79,35,6,28079035_6_48,2021,8,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.2,V,0.3,V,0.3,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,1.600000000000002
644,28,79,35,6,28079035_6_48,2021,9,0.2,V,0.3,V,0.4,V,0.3,V,0.3,V,0.3,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.3,V,0.2,V,0.2,V,0.3,V,0.3,V,0.2,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.2,V,0.2,V,0.3,V,0.3,V,0.3,V,0.3,V,0.0,N,1.7333333333333327
645,28,79,35,6,28079035_6_48,2021,10,0.3,V,0.3,V,0.2,V,0.3,V,0.3,V,0.3,V,0.4,V,0.4,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.4,V,0.4,V,0.4,V,0.3,V,0.4,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.4,V,0.4,V,0.4,V,0.4,V,0.3,V,0.2,V,0.2,V,1.774193548387095
646,28,79,35,6,28079035_6_48,2021,11,0.2,V,0.2,V,0.3,V,0.4,V,0.3,V,0.3,V,0.5,V,0.6,V,0.4,V,0.3,V,0.6,V,0.4,V,0.4,V,0.4,V,0.3,V,0.4,V,0.4,V,0.4,V,0.3,V,0.4,V,0.3,V,0.4,V,0.3,V,0.3,V,0.4,V,0.4,V,0.3,V,0.3,V,0.4,V,0.4,V,0.0,N,1.8999999999999986
647,28,79,35,6,28079035_6_48,2021,12,0.4,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.2,V,0.2,V,0.3,V,0.5,V,0.6,V,0.7,V,0.7,V,0.5,V,0.5,V,0.4,V,0.4,V,0.6,V,0.6,V,0.4,V,0.4,V,0.3,V,0.2,V,0.3,V,0.2,V,0.2,V,0.3,V,0.7,V,0.6,V,1.9129032258064513
708,28,79,36,6,28079036_6_48,2021,1,0.4,N,0.4,N,0.4,N,0.4,N,0.0,N,0.0,N,0.0,N,0.0,N,0.0,N,0.0,N,0.0,N,0.0,N,0.0,N,0.0,N,0.0,N,0.0,N,0.0,N,0.0,N,0.0,N,0.0,N,0.0,N,0.0,N,0.0,N,0.0,N,0.0,N,0.0,N,0.0,N,0.0,N,0.0,N,0.0,N,0.0,N,12.399999999999999
854,28,79,39,6,28079039_6_48,2021,1,0.3,N,0.3,N,0.4,N,0.3,N,0.0,N,0.0,N,0.0,N,0.0,N,0.0,N,0.0,N,0.0,N,0.0,N,0.0,N,0.0,N,0.0,N,0.0,N,0.0,N,0.0,N,0.0,N,0.0,N,0.0,N,0.0,N,0.0,N,0.0,N,0.0,N,0.0,N,0.0,N,0.0,N,0.0,N,0.0,N,0.0,N,12.574999999999998
1315,28,79,56,6,28079056_6_48,2021,1,0.2,V,0.3,V,0.4,V,0.3,V,0.5,V,0.5,V,0.5,V,0.4,V,0.3,V,0.3,V,0.4,V,0.5,V,0.6,V,0.7,V,0.8,V,0.8,V,0.7,V,0.7,V,0.6,V,0.5,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.4,V,0.2,V,0.3,V,0.2,V,0.2,V,2.016129032258065
1316,28,79,56,6,28079056_6_48,2021,2,0.2,V,0.2,V,0.2,V,0.4,V,0.3,V,0.3,V,0.2,V,0.2,V,0.2,V,0.2,V,0.4,V,0.3,V,0.3,V,0.4,V,0.3,V,0.5,V,0.5,V,0.5,V,0.5,V,0.4,V,0.3,V,0.3,V,0.4,V,0.4,V,0.4,V,0.4,V,0.5,V,0.3,V,0.0,N,0.0,N,0.0,N,2.160714285714285
1317,28,79,56,6,28079056_6_48,2021,3,0.4,V,0.4,V,0.4,V,0.5,V,0.4,V,0.3,V,0.3,V,0.4,V,0.3,V,0.4,V,0.3,V,0.3,V,0.3,V,0.3,V,0.4,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.5,V,0.5,V,0.5,V,0.4,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,2.029032258064514
1318,28,79,56,6,28079056_6_48,2021,4,0.3,V,0.2,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.2,V,0.2,V,0.4,V,0.5,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.2,V,0.3,V,0.0,N,2.0633333333333312
1319,28,79,56,6,28079056_6_48,2021,5,0.2,V,0.3,V,0.2,V,0.3,V,0.2,V,0.3,V,0.3,V,0.3,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.3,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.2,V,0.2,V,0.2,V,0.2,V,1.9677419354838723
1320,28,79,56,6,28079056_6_48,2021,6,0.2,V,0.3,V,0.2,V,0.2,V,0.2,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.2,V,0.2,V,0.3,V,0.3,V,0.3,V,0.2,N,0.3,N,0.2,V,0.2,V,0.2,V,0.2,V,0.2,N,0.3,N,0.3,V,0.3,V,0.2,V,0.2,V,0.3,V,0.3,V,0.0,N,2.0866666666666664
1321,28,79,56,6,28079056_6_48,2021,7,0.3,V,0.3,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.3,V,0.3,V,0.3,V,0.2,V,0.2,V,0.3,V,0.2,V,0.3,V,0.3,V,0.2,V,0.3,V,0.3,V,0.3,V,0.4,V,0.4,V,0.2,V,0.2,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.2,V,2.0741935483870964
1322,28,79,56,6,28079056_6_48,2021,8,0.2,V,0.3,V,0.3,V,0.2,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.4,V,0.5,V,0.3,V,0.4,V,0.4,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.4,V,0.4,V,0.3,V,0.3,V,0.3,V,0.4,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,2.1580645161290306
1323,28,79,56,6,28079056_6_48,2021,9,0.3,V,0.3,V,0.3,V,0.2,V,0.2,V,0.2,V,0.2,V,0.1,V,0.1,V,0.1,V,0.2,V,0.2,V,0.2,V,0.1,V,0.2,V,0.2,V,0.2,V,0.1,V,0.2,V,0.2,V,0.1,V,0.1,V,0.1,V,0.1,V,0.2,V,0.2,V,0.3,V,0.2,V,0.2,V,0.3,V,0.0,N,2.1200000000000014
1324,28,79,56,6,28079056_6_48,2021,10,0.2,V,0.2,V,0.1,V,0.2,V,0.1,V,0.3,V,0.3,V,0.3,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.4,V,0.2,V,0.3,V,0.1,V,0.2,V,0.3,V,0.2,V,0.2,V,0.1,V,0.2,V,0.3,V,0.4,V,0.3,V,0.4,V,0.3,V,0.1,V,0.1,V,0.1,V,2.129032258064516
1325,28,79,56,6,28079056_6_48,2021,11,0.1,V,0.1,V,0.1,V,0.2,V,0.2,V,0.2,V,0.3,V,0.3,V,0.4,V,0.4,V,0.5,V,0.4,V,0.3,V,0.2,V,0.2,V,0.3,V,0.2,V,0.3,V,0.2,V,0.2,V,0.2,V,0.2,V,0.1,V,0.2,V,0.2,V,0.3,V,0.1,V,0.1,V,0.1,V,0.4,V,0.0,N,2.2333333333333334
1326,28,79,56,6,28079056_6_48,2021,12,0.3,V,0.2,V,0.2,V,0.2,V,0.1,V,0.1,V,0.2,V,0.1,V,0.1,V,0.1,V,0.3,V,0.3,V,0.4,V,0.5,V,0.5,V,0.5,V,0.5,V,0.3,V,0.3,V,0.4,V,0.5,V,0.4,V,0.3,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.3,V,0.4,V,0.4,V,2.2387096774193544
