,PROVINCIA,MUNICIPIO,ESTACION,MAGNITUD,PUNTO_MUESTREO,ANO,MES,D01,V01,D02,V02,D03,V03,D04,V04,D05,V05,D06,V06,D07,V07,D08,V08,D09,V09,D10,V10,D11,V11,D12,V12,D13,V13,D14,V14,D15,V15,D16,V16,D17,V17,D18,V18,D19,V19,D20,V20,D21,V21,D22,V22,D23,V23,D24,V24,D25,V25,D26,V26,D27,V27,D28,V28,D29,V29,D30,V30,D31,V31,total
74,28,79,8,7,28079008_7_8,2021,1,4.0,V,10.0,V,11.0,V,16.0,V,56.0,V,9.0,V,15.0,V,11.0,V,3.0,V,3.0,V,11.0,V,28.0,V,71.0,V,116.0,V,131.0,V,156.0,V,76.0,V,97.0,V,37.0,V,34.0,V,10.0,V,11.0,V,6.0,V,4.0,V,10.0,V,14.0,V,30.0,V,16.0,V,22.0,V,4.0,V,3.0,V,33.38709677419355
75,28,79,8,7,28079008_7_8,2021,2,8.0,V,11.0,V,14.0,V,13.0,V,11.0,V,5.0,V,3.0,V,7.0,V,6.0,V,7.0,V,17.0,V,7.0,V,7.0,V,8.0,V,5.0,V,14.0,V,28.0,V,44.0,V,26.0,V,5.0,V,2.0,V,6.0,V,13.0,V,15.0,V,11.0,V,13.0,V,10.0,V,3.0,V,0.0,N,0.0,N,0.0,N,11.785714285714286
76,28,79,8,7,28079008_7_8,2021,3,14.0,V,9.0,V,20.0,V,24.0,V,10.0,V,4.0,V,3.0,V,18.0,V,8.0,V,18.0,V,21.0,V,12.0,V,8.0,V,4.0,V,6.0,V,6.0,V,6.0,V,6.0,V,4.0,V,3.0,V,3.0,V,19.0,V,18.0,V,10.0,V,20.0,V,11.0,V,4.0,V,3.0,V,6.0,V,6.0,V,8.0,V,10.451612903225806
77,28,79,8,7,28079008_7_8,2021,4,3.0,V,4.0,V,6.0,V,4.0,V,7.0,V,21.0,V,6.0,V,6.0,V,7.0,V,4.0,V,3.0,V,5.0,V,12.0,V,8.0,V,6.0,V,6.0,V,3.0,V,2.0,V,10.0,V,13.0,V,7.0,V,8.0,V,5.0,V,3.0,V,3.0,V,14.0,V,20.0,V,14.0,V,9.0,V,10.0,V,0.0,N,8.066666666666666
78,28,79,8,7,28079008_7_8,2021,5,4.0,V,2.0,V,2.0,V,7.0,V,9.0,V,11.0,V,10.0,V,3.0,V,2.0,V,3.0,V,2.0,V,2.0,V,3.0,V,2.0,V,2.0,V,3.0,V,2.0,V,7.0,V,2.0,V,2.0,V,6.0,V,2.0,V,1.0,V,3.0,V,2.0,V,2.0,V,2.0,V,2.0,V,1.0,V,1.0,V,4.0,V,3.870967741935484
79,28,79,8,7,28079008_7_8,2021,6,7.0,V,8.0,V,5.0,V,10.0,V,3.0,V,4.0,V,7.0,V,8.0,V,7.0,V,5.0,V,5.0,V,3.0,V,2.0,V,4.0,V,5.0,V,5.0,V,8.0,V,7.0,V,4.0,V,4.0,V,9.0,V,8.0,V,4.0,V,5.0,V,6.0,V,4.0,V,3.0,V,4.0,V,4.0,V,7.0,V,0.0,N,6.0
80,28,79,8,7,28079008_7_8,2021,7,7.0,V,7.0,V,5.0,V,4.0,V,7.0,V,10.0,V,7.0,V,5.0,V,9.0,V,7.0,V,3.0,V,6.0,V,4.0,V,4.0,V,5.0,V,10.0,V,3.0,V,1.0,V,3.0,V,6.0,V,5.0,V,6.0,V,10.0,V,3.0,V,2.0,V,3.0,V,5.0,V,5.0,V,5.0,V,6.0,V,3.0,V,5.870967741935484
81,28,79,8,7,28079008_7_8,2021,8,2.0,V,3.0,V,5.0,V,3.0,V,8.0,V,7.0,V,3.0,V,2.0,V,3.0,V,4.0,V,6.0,V,4.0,V,4.0,N,0.0,N,0.0,N,0.0,N,110.0,N,3.0,V,4.0,V,4.0,V,3.0,V,3.0,V,3.0,V,3.0,V,3.0,V,4.0,V,5.0,V,3.0,V,2.0,V,5.0,V,5.0,V,8.25
82,28,79,8,7,28079008_7_8,2021,9,3.0,V,7.0,V,8.0,V,4.0,V,7.0,V,7.0,V,9.0,V,6.0,V,4.0,V,5.0,V,4.0,V,7.0,V,11.0,V,6.0,V,8.0,V,10.0,V,9.0,V,6.0,V,3.0,V,5.0,V,5.0,V,5.0,V,4.0,V,9.0,V,6.0,V,3.0,V,23.0,V,13.0,V,11.0,V,12.0,V,0.0,N,7.933333333333334
83,28,79,8,7,28079008_7_8,2021,10,11.0,V,9.0,V,4.0,V,10.0,V,18.0,V,19.0,V,20.0,V,19.0,V,15.0,V,6.0,V,6.0,V,5.0,V,27.0,V,21.0,V,21.0,V,15.0,V,5.0,V,26.0,V,17.0,V,10.0,V,19.0,V,4.0,V,9.0,V,14.0,V,28.0,V,32.0,V,28.0,V,22.0,V,9.0,V,6.0,V,5.0,V,15.451612903225806
84,28,79,8,7,28079008_7_8,2021,11,5.0,V,7.0,V,9.0,V,18.0,V,6.0,V,6.0,V,16.0,V,39.0,V,24.0,V,23.0,V,71.0,V,30.0,V,20.0,V,10.0,V,6.0,V,21.0,V,10.0,V,19.0,V,11.0,V,6.0,V,9.0,V,25.0,V,13.0,V,24.0,V,30.0,V,39.0,V,8.0,V,6.0,V,10.0,V,30.0,V,0.0,N,19.033333333333335
85,28,79,8,7,28079008_7_8,2021,12,46.0,V,5.0,V,6.0,V,4.0,V,1.0,N,3.0,V,3.0,V,2.0,V,2.0,V,2.0,V,2.0,V,2.0,V,2.0,V,56.0,V,64.0,V,40.0,V,34.0,V,14.0,V,7.0,V,30.0,V,49.0,V,24.0,V,24.0,V,10.0,V,4.0,V,6.0,V,9.0,V,11.0,V,28.0,V,57.0,V,43.0,V,19.70967741935484
185,28,79,11,7,28079011_7_8,2021,1,3.0,V,7.0,V,4.0,V,11.0,V,39.0,V,5.0,V,5.0,V,3.0,V,1.0,V,2.0,V,11.0,V,24.0,V,48.0,V,103.0,V,141.0,V,174.0,V,46.0,V,67.0,V,36.0,V,34.0,V,5.0,V,7.0,V,3.0,V,2.0,V,6.0,V,10.0,V,32.0,V,24.0,V,23.0,V,2.0,V,1.0,V,29.06451612903226
186,28,79,11,7,28079011_7_8,2021,2,7.0,V,6.0,V,16.0,V,19.0,V,8.0,V,5.0,V,3.0,V,4.0,V,9.0,V,9.0,V,12.0,V,9.0,V,8.0,V,8.0,V,6.0,V,12.0,V,38.0,V,28.0,V,21.0,V,6.0,V,2.0,V,9.0,V,11.0,V,13.0,V,4.0,V,7.0,V,7.0,V,2.0,V,0.0,N,0.0,N,0.0,N,11.142857142857142
187,28,79,11,7,28079011_7_8,2021,3,4.0,V,5.0,V,16.0,V,26.0,V,7.0,V,3.0,V,2.0,V,14.0,V,6.0,V,11.0,V,23.0,V,9.0,V,5.0,V,2.0,V,4.0,V,2.0,V,2.0,V,3.0,V,4.0,V,1.0,V,3.0,V,14.0,V,15.0,V,8.0,V,12.0,V,9.0,V,2.0,V,1.0,V,4.0,V,3.0,V,3.0,V,7.967741935483871
188,28,79,11,7,28079011_7_8,2021,4,2.0,V,2.0,V,3.0,V,4.0,V,6.0,V,17.0,V,6.0,V,7.0,V,6.0,V,4.0,V,2.0,V,3.0,V,4.0,V,6.0,V,8.0,V,7.0,V,3.0,V,2.0,V,7.0,V,10.0,V,5.0,V,9.0,V,5.0,V,1.0,V,2.0,V,14.0,V,19.0,V,13.0,V,4.0,V,11.0,V,0.0,N,7.233333333333333
189,28,79,11,7,28079011_7_8,2021,5,3.0,V,2.0,V,2.0,V,8.0,V,11.0,V,12.0,V,13.0,V,7.0,V,3.0,V,6.0,V,8.0,V,4.0,V,3.0,V,6.0,V,3.0,V,3.0,V,6.0,V,13.0,V,3.0,V,8.0,V,13.0,V,3.0,V,1.0,V,7.0,V,4.0,V,6.0,V,5.0,V,6.0,V,3.0,V,2.0,V,5.0,V,6.612903225806452
190,28,79,11,7,28079011_7_8,2021,6,7.0,V,10.0,V,6.0,V,12.0,V,2.0,V,4.0,V,6.0,V,6.0,V,6.0,V,6.0,V,3.0,V,1.0,V,1.0,V,4.0,V,5.0,V,8.0,V,8.0,V,7.0,V,4.0,V,2.0,V,5.0,V,9.0,V,3.0,V,7.0,V,4.0,V,3.0,V,2.0,V,4.0,V,5.0,V,6.0,V,0.0,N,6.1
191,28,79,11,7,28079011_7_8,2021,7,8.0,V,11.0,V,4.0,V,2.0,V,5.0,V,6.0,V,7.0,V,4.0,V,9.0,V,6.0,V,2.0,V,7.0,V,4.0,V,3.0,V,7.0,V,6.0,V,2.0,V,2.0,V,5.0,V,7.0,V,7.0,V,6.0,V,8.0,V,2.0,V,2.0,V,3.0,V,3.0,V,3.0,V,4.0,V,3.0,V,2.0,V,5.741935483870968
192,28,79,11,7,28079011_7_8,2021,8,2.0,V,3.0,V,4.0,V,4.0,V,7.0,V,6.0,V,2.0,V,2.0,V,3.0,V,5.0,V,5.0,V,3.0,V,5.0,V,3.0,V,1.0,V,2.0,V,2.0,V,2.0,V,3.0,V,3.0,V,2.0,V,5.0,V,3.0,V,2.0,V,3.0,V,3.0,V,3.0,V,2.0,V,1.0,V,3.0,V,5.0,V,4.129032258064516
193,28,79,11,7,28079011_7_8,2021,9,3.0,V,5.0,V,8.0,V,6.0,V,7.0,V,3.0,V,8.0,V,7.0,V,7.0,V,7.0,V,5.0,V,4.0,V,12.0,V,13.0,V,8.0,V,7.0,V,9.0,V,5.0,V,2.0,V,3.0,V,2.0,V,3.0,V,3.0,V,8.0,V,3.0,V,3.0,V,23.0,V,8.0,V,7.0,V,11.0,V,0.0,N,7.666666666666667
194,28,79,11,7,28079011_7_8,2021,10,10.0,V,4.0,V,2.0,V,12.0,V,11.0,V,8.0,V,18.0,V,31.0,V,18.0,V,4.0,V,4.0,V,6.0,V,17.0,V,33.0,V,12.0,V,16.0,V,3.0,V,30.0,V,24.0,V,8.0,V,15.0,V,1.0,V,8.0,V,10.0,V,28.0,V,36.0,V,22.0,V,16.0,V,12.0,V,3.0,V,2.0,V,14.67741935483871
195,28,79,11,7,28079011_7_8,2021,11,3.0,V,5.0,V,9.0,V,19.0,V,9.0,V,3.0,V,12.0,V,30.0,V,13.0,V,17.0,V,78.0,V,17.0,V,7.0,V,7.0,V,4.0,V,14.0,V,5.0,V,13.0,V,4.0,V,1.0,V,6.0,V,22.0,V,5.0,V,22.0,V,25.0,V,35.0,N,6.0,V,4.0,V,9.0,V,21.0,V,0.0,N,15.233333333333333
196,28,79,11,7,28079011_7_8,2021,12,45.0,V,12.0,V,19.0,V,8.0,V,3.0,V,3.0,V,21.0,V,3.0,V,8.0,V,13.0,V,16.0,V,43.0,V,55.0,V,66.0,V,127.0,V,44.0,V,35.0,V,18.0,V,10.0,V,23.0,V,42.0,V,25.0,V,27.0,V,10.0,V,3.0,V,2.0,V,2.0,V,3.0,V,35.0,V,43.0,V,46.0,V,27.193548387096776
258,28,79,16,7,28079016_7_8,2021,1,3.0,V,4.0,V,5.0,V,8.0,V,38.0,V,6.0,V,6.0,V,4.0,V,2.0,V,2.0,V,19.0,V,33.0,V,40.0,V,71.0,V,140.0,V,101.0,V,46.0,V,59.0,V,31.0,V,26.0,V,6.0,V,4.0,V,4.0,V,2.0,V,6.0,V,23.0,V,39.0,V,18.0,V,22.0,V,3.0,V,2.0,V,26.032258064516128
259,28,79,16,7,28079016_7_8,2021,2,7.0,V,10.0,V,17.0,V,14.0,V,7.0,V,3.0,V,2.0,V,5.0,V,6.0,V,5.0,V,27.0,V,6.0,V,8.0,V,7.0,V,7.0,V,15.0,V,32.0,V,25.0,V,28.0,V,5.0,V,2.0,V,5.0,V,8.0,V,10.0,V,5.0,V,7.0,V,7.0,V,2.0,V,0.0,N,0.0,N,0.0,N,11.321428571428571
260,28,79,16,7,28079016_7_8,2021,3,7.0,V,6.0,V,17.0,V,22.0,V,11.0,V,2.0,V,2.0,V,10.0,V,3.0,V,15.0,V,24.0,V,5.0,V,5.0,V,4.0,V,3.0,V,3.0,V,2.0,V,3.0,V,2.0,V,1.0,V,2.0,V,7.0,V,11.0,V,10.0,V,13.0,V,6.0,V,2.0,V,2.0,V,4.0,V,3.0,V,3.0,V,7.935483870967742
261,28,79,16,7,28079016_7_8,2021,4,2.0,V,3.0,V,3.0,V,4.0,V,4.0,V,14.0,V,3.0,V,4.0,V,4.0,V,3.0,V,3.0,V,3.0,V,9.0,V,5.0,V,4.0,V,4.0,V,2.0,V,2.0,V,6.0,V,9.0,V,4.0,V,5.0,V,3.0,V,2.0,V,2.0,V,10.0,V,17.0,V,14.0,V,5.0,V,7.0,V,0.0,N,6.566666666666666
262,28,79,16,7,28079016_7_8,2021,5,2.0,V,2.0,V,2.0,V,5.0,V,6.0,V,7.0,V,9.0,V,3.0,V,2.0,V,4.0,V,3.0,V,3.0,V,3.0,V,3.0,V,3.0,V,3.0,V,3.0,V,7.0,V,2.0,V,4.0,V,6.0,V,2.0,V,2.0,V,3.0,V,3.0,V,3.0,V,3.0,V,4.0,V,2.0,V,2.0,V,4.0,V,4.774193548387097
263,28,79,16,7,28079016_7_8,2021,6,4.0,V,5.0,V,3.0,V,7.0,V,2.0,V,3.0,V,3.0,V,4.0,V,4.0,V,3.0,V,3.0,V,2.0,V,2.0,V,2.0,V,3.0,V,4.0,V,4.0,V,4.0,V,2.0,V,2.0,V,4.0,V,5.0,V,3.0,V,3.0,V,3.0,V,2.0,V,2.0,V,3.0,V,3.0,V,3.0,V,0.0,N,4.533333333333333
264,28,79,16,7,28079016_7_8,2021,7,5.0,V,10.0,V,4.0,V,2.0,V,7.0,V,5.0,V,5.0,V,3.0,V,4.0,V,3.0,V,2.0,V,3.0,V,3.0,V,2.0,V,3.0,V,3.0,V,2.0,V,1.0,V,2.0,V,4.0,V,3.0,V,3.0,V,5.0,V,2.0,V,1.0,V,3.0,V,3.0,V,3.0,V,3.0,V,3.0,V,2.0,V,4.645161290322581
265,28,79,16,7,28079016_7_8,2021,8,2.0,V,2.0,V,3.0,V,2.0,V,4.0,V,7.0,V,1.0,V,2.0,V,2.0,V,2.0,V,3.0,V,2.0,V,2.0,V,2.0,V,2.0,V,1.0,V,1.0,V,2.0,V,3.0,V,3.0,V,2.0,V,2.0,V,2.0,V,2.0,V,2.0,V,3.0,V,3.0,V,2.0,V,1.0,V,5.0,V,4.0,V,3.774193548387097
266,28,79,16,7,28079016_7_8,2021,9,2.0,V,5.0,V,5.0,V,3.0,V,2.0,V,3.0,V,9.0,V,4.0,V,5.0,V,3.0,V,4.0,V,3.0,V,7.0,V,5.0,V,5.0,V,7.0,V,6.0,V,4.0,V,3.0,V,4.0,V,3.0,V,2.0,V,2.0,V,5.0,V,2.0,V,2.0,V,16.0,V,7.0,V,9.0,V,4.0,V,0.0,N,6.1
267,28,79,16,7,28079016_7_8,2021,10,6.0,V,5.0,V,2.0,V,12.0,V,17.0,V,13.0,V,13.0,V,19.0,V,14.0,V,2.0,V,3.0,V,4.0,V,15.0,V,27.0,V,10.0,V,14.0,V,4.0,V,31.0,V,13.0,V,7.0,V,15.0,V,2.0,V,10.0,V,15.0,V,28.0,V,25.0,V,23.0,V,13.0,V,8.0,V,3.0,V,2.0,V,13.483870967741936
268,28,79,16,7,28079016_7_8,2021,11,2.0,V,7.0,V,4.0,V,11.0,V,3.0,V,2.0,V,12.0,V,20.0,V,10.0,V,22.0,V,65.0,V,17.0,V,19.0,V,6.0,V,3.0,V,12.0,V,5.0,V,14.0,V,6.0,V,3.0,V,10.0,V,20.0,V,5.0,V,25.0,V,24.0,V,40.0,V,3.0,V,2.0,V,4.0,V,27.0,V,0.0,N,14.9
269,28,79,16,7,28079016_7_8,2021,12,47.0,V,11.0,V,32.0,V,24.0,V,2.0,V,4.0,V,23.0,V,2.0,V,5.0,N,4.0,V,15.0,V,27.0,V,38.0,V,39.0,V,86.0,V,40.0,V,43.0,V,19.0,V,8.0,V,28.0,V,37.0,V,26.0,V,26.0,V,8.0,V,2.0,V,3.0,V,4.0,V,4.0,V,24.0,V,30.0,V,36.0,V,23.93548387096774
307,28,79,17,7,28079017_7_8,2021,1,3.0,V,13.0,V,14.0,V,18.0,V,93.0,V,58.0,V,7.0,V,5.0,V,2.0,V,2.0,V,24.0,V,61.0,V,120.0,V,159.0,V,197.0,V,154.0,V,127.0,V,214.0,V,179.0,V,57.0,V,5.0,V,6.0,V,5.0,V,4.0,V,5.0,V,8.0,V,26.0,V,13.0,V,19.0,V,5.0,V,3.0,V,53.29032258064516
308,28,79,17,7,28079017_7_8,2021,2,5.0,V,8.0,V,14.0,V,18.0,V,9.0,V,8.0,V,4.0,V,7.0,V,6.0,V,7.0,V,16.0,V,6.0,V,13.0,V,32.0,V,5.0,V,27.0,V,69.0,V,74.0,V,73.0,V,30.0,V,2.0,V,5.0,V,44.0,V,27.0,V,5.0,V,38.0,V,50.0,V,7.0,V,0.0,N,0.0,N,0.0,N,23.428571428571427
309,28,79,17,7,28079017_7_8,2021,3,6.0,V,8.0,V,22.0,V,48.0,V,26.0,V,3.0,V,2.0,V,31.0,V,5.0,V,28.0,V,19.0,V,10.0,V,15.0,V,4.0,V,5.0,V,2.0,V,2.0,V,2.0,V,3.0,V,1.0,V,4.0,V,32.0,V,57.0,V,47.0,V,30.0,V,10.0,V,4.0,V,3.0,V,4.0,V,2.0,V,16.0,V,16.096774193548388
310,28,79,17,7,28079017_7_8,2021,4,3.0,V,4.0,V,7.0,V,10.0,V,11.0,V,21.0,V,3.0,V,2.0,V,2.0,V,3.0,V,3.0,V,5.0,V,10.0,V,5.0,V,2.0,V,3.0,V,3.0,V,3.0,V,18.0,V,13.0,V,9.0,V,5.0,V,2.0,V,1.0,V,2.0,V,9.0,V,11.0,V,11.0,V,4.0,V,8.0,V,0.0,N,8.066666666666666
311,28,79,17,7,28079017_7_8,2021,5,7.0,V,1.0,V,1.0,V,13.0,V,15.0,V,18.0,V,15.0,V,12.0,V,2.0,V,4.0,V,4.0,V,4.0,V,5.0,V,4.0,V,4.0,V,4.0,V,4.0,V,8.0,V,3.0,V,9.0,V,12.0,V,3.0,V,1.0,V,6.0,V,3.0,V,3.0,V,2.0,V,4.0,V,4.0,V,3.0,V,3.0,V,7.451612903225806
312,28,79,17,7,28079017_7_8,2021,6,4.0,V,5.0,V,2.0,V,6.0,V,2.0,V,3.0,V,4.0,V,5.0,V,8.0,V,4.0,V,2.0,V,1.0,V,1.0,V,3.0,V,2.0,V,3.0,V,4.0,V,4.0,V,4.0,V,2.0,V,4.0,V,5.0,V,3.0,V,4.0,V,6.0,V,5.0,V,2.0,V,4.0,V,4.0,V,3.0,V,0.0,N,5.333333333333333
313,28,79,17,7,28079017_7_8,2021,7,6.0,V,9.0,V,4.0,V,2.0,V,5.0,V,5.0,V,6.0,V,4.0,V,10.0,V,5.0,V,11.0,V,4.0,V,3.0,V,2.0,V,5.0,V,8.0,V,3.0,V,2.0,V,3.0,V,8.0,V,5.0,V,5.0,V,11.0,V,3.0,V,2.0,V,4.0,V,3.0,V,4.0,V,3.0,V,3.0,V,3.0,V,6.548387096774194
314,28,79,17,7,28079017_7_8,2021,8,1.0,V,3.0,V,3.0,V,4.0,V,7.0,V,9.0,V,3.0,V,3.0,V,3.0,V,6.0,V,8.0,V,3.0,V,10.0,V,11.0,V,4.0,V,5.0,V,2.0,V,3.0,V,3.0,V,3.0,V,6.0,V,10.0,V,2.0,V,2.0,V,3.0,V,4.0,V,5.0,V,3.0,V,3.0,V,4.0,V,3.0,N,6.193548387096774
315,28,79,17,7,28079017_7_8,2021,9,55.0,N,6.0,V,13.0,V,11.0,V,14.0,V,6.0,V,8.0,V,4.0,V,4.0,V,5.0,V,6.0,V,21.0,V,33.0,V,3.0,V,6.0,V,8.0,V,15.0,V,6.0,V,8.0,V,9.0,V,2.0,V,2.0,V,2.0,V,4.0,V,4.0,V,4.0,V,39.0,V,35.0,V,19.0,V,16.0,V,0.0,N,14.066666666666666
316,28,79,17,7,28079017_7_8,2021,10,19.0,V,16.0,V,3.0,V,16.0,V,14.0,V,40.0,V,64.0,V,69.0,V,21.0,V,15.0,V,21.0,V,19.0,V,47.0,V,50.0,V,57.0,V,20.0,V,4.0,V,35.0,V,42.0,V,19.0,V,14.0,V,1.0,V,18.0,V,48.0,V,88.0,V,37.0,V,55.0,V,63.0,V,4.0,V,4.0,V,3.0,V,31.64516129032258
317,28,79,17,7,28079017_7_8,2021,11,3.0,V,6.0,V,6.0,V,22.0,V,17.0,V,16.0,V,37.0,V,70.0,V,67.0,V,80.0,V,131.0,V,87.0,V,75.0,V,20.0,V,11.0,V,56.0,V,20.0,V,30.0,V,6.0,V,2.0,V,14.0,V,12.0,V,4.0,V,29.0,V,24.0,V,58.0,V,6.0,V,3.0,V,6.0,V,82.0,V,0.0,N,35.2
318,28,79,17,7,28079017_7_8,2021,12,57.0,V,17.0,V,25.0,V,14.0,V,3.0,V,4.0,V,24.0,V,3.0,V,5.0,V,6.0,V,38.0,V,98.0,V,136.0,V,182.0,V,216.0,V,140.0,V,132.0,V,50.0,V,30.0,V,90.0,V,95.0,V,67.0,V,48.0,V,9.0,V,3.0,V,6.0,V,4.0,V,6.0,V,38.0,V,132.0,V,114.0,V,59.645161290322584
367,28,79,18,7,28079018_7_8,2021,1,2.0,V,5.0,V,9.0,V,4.0,V,37.0,V,19.0,V,7.0,V,5.0,V,2.0,V,1.0,V,10.0,V,20.0,V,50.0,V,81.0,V,82.0,V,81.0,V,57.0,V,79.0,V,55.0,V,40.0,V,2.0,V,2.0,V,2.0,V,1.0,V,2.0,V,4.0,V,15.0,V,6.0,V,10.0,V,1.0,V,1.0,V,24.193548387096776
368,28,79,18,7,28079018_7_8,2021,2,2.0,V,3.0,V,10.0,N,18.0,V,8.0,V,5.0,V,3.0,V,3.0,V,4.0,V,3.0,V,17.0,V,3.0,V,7.0,V,15.0,V,6.0,V,19.0,V,29.0,V,27.0,V,31.0,V,12.0,V,2.0,V,3.0,V,17.0,V,14.0,V,5.0,V,17.0,V,19.0,V,3.0,V,0.0,N,0.0,N,0.0,N,13.0
369,28,79,18,7,28079018_7_8,2021,3,6.0,V,7.0,V,19.0,V,26.0,V,14.0,V,4.0,V,3.0,V,15.0,V,4.0,V,16.0,V,11.0,V,6.0,V,9.0,V,4.0,V,6.0,V,3.0,V,3.0,V,3.0,V,3.0,V,2.0,V,3.0,V,18.0,V,21.0,V,14.0,V,15.0,V,10.0,V,3.0,V,3.0,V,7.0,V,3.0,V,7.0,V,10.580645161290322
370,28,79,18,7,28079018_7_8,2021,4,2.0,V,2.0,V,5.0,V,3.0,V,8.0,V,16.0,V,3.0,V,3.0,V,4.0,V,3.0,V,2.0,V,3.0,V,9.0,V,6.0,V,4.0,V,4.0,V,2.0,V,2.0,V,10.0,V,7.0,V,5.0,V,3.0,V,3.0,V,2.0,V,2.0,V,7.0,V,13.0,V,10.0,V,3.0,V,6.0,V,0.0,N,7.1
