,PROVINCIA,MUNICIPIO,ESTACION,MAGNITUD,PUNTO_MUESTREO,ANO,MES,D01,V01,D02,V02,D03,V03,D04,V04,D05,V05,D06,V06,D07,V07,D08,V08,D09,V09,D10,V10,D11,V11,D12,V12,D13,V13,D14,V14,D15,V15,D16,V16,D17,V17,D18,V18,D19,V19,D20,V20,D21,V21,D22,V22,D23,V23,D24,V24,D25,V25,D26,V26,D27,V27,D28,V28,D29,V29,D30,V30,D31,V31,total
1733,28,79,59,7,28079059_7_8,2020,6,3.0,V,2.0,V,3.0,V,1.0,V,2.0,V,1.0,V,1.0,V,1.0,V,1.0,V,2.0,V,1.0,V,2.0,V,1.0,V,1.0,V,5.0,V,2.0,V,1.0,V,1.0,V,2.0,V,1.0,V,2.0,V,1.0,V,2.0,V,1.0,V,1.0,V,2.0,V,1.0,V,1.0,V,2.0,V,1.0,V,0.0,N,10.566666666666666
1734,28,79,59,7,28079059_7_8,2020,7,2.0,V,5.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,4.0,V,3.0,V,2.0,V,3.0,V,1.0,V,1.0,V,2.0,V,2.0,V,3.0,V,1.0,V,2.0,V,2.0,V,10.32258064516129
1735,28,79,59,7,28079059_7_8,2020,8,3.0,V,1.0,V,1.0,V,1.0,V,2.0,V,1.0,V,2.0,V,1.0,V,2.0,V,3.0,V,2.0,V,3.0,V,4.0,V,2.0,V,1.0,V,1.0,V,7.0,V,5.0,V,5.0,V,7.0,V,4.0,V,1.0,V,1.0,V,2.0,V,2.0,V,2.0,V,3.0,V,7.0,V,1.0,V,1.0,V,2.0,V,11.32258064516129
1736,28,79,59,7,28079059_7_8,2020,9,5.0,V,1.0,V,2.0,V,2.0,V,5.0,V,1.0,V,1.0,V,1.0,V,2.0,V,1.0,V,2.0,V,3.0,V,1.0,V,1.0,V,2.0,V,3.0,V,2.0,V,2.0,V,1.0,V,1.0,V,7.0,V,5.0,V,2.0,V,6.0,V,1.0,V,2.0,V,1.0,V,11.0,V,12.0,V,3.0,V,0.0,N,12.033333333333333
1737,28,79,59,7,28079059_7_8,2020,10,6.0,V,1.0,V,1.0,V,1.0,V,1.0,V,13.0,V,24.0,V,12.0,V,8.0,V,1.0,V,1.0,V,1.0,V,20.0,V,1.0,V,3.0,V,6.0,V,5.0,V,2.0,V,3.0,V,3.0,V,2.0,V,3.0,V,2.0,V,6.0,V,1.0,V,1.0,V,4.0,V,13.0,V,8.0,V,11.0,V,11.0,V,14.451612903225806
1738,28,79,59,7,28079059_7_8,2020,11,6.0,V,6.0,V,12.0,V,1.0,V,1.0,V,2.0,V,1.0,V,3.0,V,6.0,V,16.0,V,26.0,V,11.0,V,10.0,V,9.0,V,3.0,V,16.0,V,37.0,V,21.0,V,18.0,V,2.0,V,4.0,V,11.0,V,26.0,V,27.0,V,13.0,V,2.0,V,1.0,V,5.0,V,3.0,V,15.0,V,0.0,N,19.6
1739,28,79,59,7,28079059_7_8,2020,12,7.0,V,1.0,V,12.0,V,2.0,V,2.0,V,1.0,V,1.0,V,1.0,V,5.0,V,3.0,V,2.0,V,1.0,V,5.0,V,3.0,V,2.0,V,3.0,V,6.0,V,4.0,V,2.0,V,4.0,V,2.0,V,4.0,V,4.0,V,2.0,V,1.0,V,1.0,V,3.0,V,1.0,V,2.0,V,2.0,V,4.0,V,11.870967741935484
1776,28,79,60,7,28079060_7_8,2020,1,51.0,V,76.0,V,72.0,V,8.0,V,39.0,V,34.0,V,106.0,V,125.0,V,113.0,V,11.0,V,21.0,V,37.0,V,49.0,V,47.0,V,54.0,V,21.0,V,3.0,V,12.0,V,1.0,V,1.0,V,1.0,V,2.0,V,4.0,V,5.0,V,1.0,V,7.0,V,9.0,V,1.0,V,1.0,V,3.0,V,5.0,V,38.58064516129032
1777,28,79,60,7,28079060_7_8,2020,2,3.0,V,5.0,V,31.0,V,52.0,V,16.0,V,23.0,V,30.0,V,23.0,V,9.0,V,42.0,V,34.0,V,35.0,V,9.0,V,28.0,V,21.0,V,14.0,V,8.0,V,7.0,V,24.0,V,31.0,V,23.0,V,25.0,V,12.0,V,20.0,V,24.0,V,4.0,V,5.0,V,34.0,V,9.0,V,0.0,N,0.0,N,30.275862068965516
1778,28,79,60,7,28079060_7_8,2020,3,3.0,V,4.0,V,4.0,V,5.0,V,4.0,V,4.0,V,5.0,V,6.0,V,13.0,V,46.0,V,28.0,V,14.0,V,8.0,V,3.0,V,3.0,V,4.0,V,3.0,V,6.0,V,3.0,V,3.0,V,3.0,V,3.0,V,3.0,V,3.0,V,3.0,V,5.0,V,3.0,V,3.0,V,3.0,V,3.0,V,4.0,V,15.580645161290322
1779,28,79,60,7,28079060_7_8,2020,4,3.0,V,3.0,V,3.0,V,3.0,V,3.0,V,2.0,V,3.0,V,3.0,V,2.0,V,2.0,V,2.0,V,2.0,V,3.0,V,3.0,V,3.0,V,3.0,V,4.0,V,3.0,V,2.0,V,4.0,V,3.0,V,3.0,V,3.0,V,3.0,V,3.0,V,2.0,V,3.0,V,3.0,V,3.0,V,3.0,V,0.0,N,12.133333333333333
1780,28,79,60,7,28079060_7_8,2020,5,2.0,V,3.0,V,3.0,V,3.0,V,3.0,V,4.0,V,3.0,V,3.0,V,2.0,V,2.0,V,3.0,V,3.0,V,3.0,V,3.0,V,2.0,V,2.0,V,2.0,V,3.0,V,3.0,V,3.0,V,4.0,V,3.0,V,2.0,V,2.0,V,3.0,V,3.0,V,3.0,V,3.0,V,3.0,V,3.0,V,2.0,V,11.806451612903226
1781,28,79,60,7,28079060_7_8,2020,6,4.0,V,3.0,V,3.0,V,3.0,V,3.0,V,3.0,V,2.0,V,3.0,V,3.0,V,3.0,V,3.0,V,3.0,V,3.0,V,3.0,V,5.0,V,4.0,V,4.0,V,4.0,V,3.0,V,3.0,V,3.0,V,3.0,V,4.0,V,4.0,V,4.0,V,4.0,V,3.0,V,3.0,V,4.0,V,3.0,V,0.0,N,12.7
1782,28,79,60,7,28079060_7_8,2020,7,4.0,V,4.0,V,3.0,V,3.0,V,3.0,V,12.0,V,8.0,V,3.0,V,3.0,V,3.0,V,3.0,V,3.0,V,3.0,V,3.0,V,2.0,V,1.0,V,1.0,V,1.0,V,1.0,V,2.0,V,2.0,V,2.0,V,3.0,V,2.0,V,1.0,V,1.0,V,2.0,V,3.0,V,2.0,V,1.0,V,2.0,V,11.903225806451612
1783,28,79,60,7,28079060_7_8,2020,8,1.0,V,1.0,V,1.0,V,1.0,V,2.0,V,1.0,V,1.0,V,1.0,V,1.0,V,3.0,V,2.0,V,2.0,V,2.0,V,2.0,V,1.0,V,1.0,V,3.0,V,4.0,V,5.0,V,7.0,V,2.0,V,1.0,V,1.0,V,1.0,V,2.0,V,2.0,V,2.0,V,2.0,V,1.0,V,1.0,V,2.0,V,11.03225806451613
1784,28,79,60,7,28079060_7_8,2020,9,5.0,V,1.0,V,3.0,V,4.0,V,2.0,V,1.0,V,1.0,V,2.0,V,6.0,V,1.0,V,2.0,V,1.0,V,1.0,V,2.0,V,2.0,V,2.0,V,2.0,V,2.0,V,1.0,V,1.0,V,6.0,V,5.0,V,2.0,V,2.0,V,2.0,V,2.0,V,1.0,V,11.0,V,3.0,N,7.0,V,0.0,N,12.233333333333333
1785,28,79,60,7,28079060_7_8,2020,10,2.0,V,1.0,V,1.0,V,1.0,V,2.0,V,11.0,V,16.0,V,7.0,V,7.0,V,1.0,V,1.0,V,1.0,V,18.0,V,2.0,V,9.0,V,6.0,V,3.0,V,2.0,V,7.0,V,4.0,V,2.0,V,4.0,V,3.0,V,7.0,V,1.0,V,2.0,V,3.0,V,18.0,V,12.0,V,14.0,V,9.0,V,14.903225806451612
1786,28,79,60,7,28079060_7_8,2020,11,6.0,V,4.0,V,9.0,V,2.0,V,3.0,V,3.0,V,2.0,V,6.0,V,12.0,V,17.0,V,33.0,V,27.0,V,21.0,V,12.0,V,2.0,V,25.0,V,46.0,V,29.0,V,27.0,V,12.0,V,7.0,V,15.0,V,51.0,V,44.0,V,23.0,V,6.0,V,5.0,V,5.0,V,4.0,V,25.0,V,0.0,N,25.633333333333333
1787,28,79,60,7,28079060_7_8,2020,12,17.0,V,2.0,V,17.0,V,3.0,V,2.0,V,2.0,V,1.0,V,1.0,V,4.0,V,2.0,V,2.0,V,2.0,V,6.0,V,21.0,V,2.0,V,14.0,V,23.0,V,29.0,V,3.0,V,4.0,V,20.0,V,31.0,V,30.0,V,5.0,V,2.0,V,13.0,V,10.0,V,2.0,V,3.0,V,3.0,V,11.0,V,18.516129032258064
