,PROVINCIA,MUNICIPIO,ESTACION,MAGNITUD,PUNTO_MUESTREO,ANO,MES,D01,V01,D02,V02,D03,V03,D04,V04,D05,V05,D06,V06,D07,V07,D08,V08,D09,V09,D10,V10,D11,V11,D12,V12,D13,V13,D14,V14,D15,V15,D16,V16,D17,V17,D18,V18,D19,V19,D20,V20,D21,V21,D22,V22,D23,V23,D24,V24,D25,V25,D26,V26,D27,V27,D28,V28,D29,V29,D30,V30,D31,V31,total
973,28,79,47,8,28079047_8_8,2021,10,46.0,N,42.0,V,12.0,V,26.0,V,29.0,V,41.0,V,62.0,V,58.0,V,35.0,V,28.0,V,34.0,V,33.0,V,40.0,V,52.0,V,51.0,V,59.0,V,28.0,V,41.0,V,45.0,V,36.0,V,30.0,V,16.0,V,30.0,V,46.0,V,60.0,V,43.0,V,60.0,V,53.0,V,47.0,V,17.0,V,12.0,V,44.354838709677416
974,28,79,47,8,28079047_8_8,2021,11,11.0,V,19.0,V,15.0,V,37.0,V,30.0,V,27.0,V,49.0,V,52.0,V,56.0,V,56.0,V,72.0,V,59.0,V,47.0,V,38.0,V,27.0,V,47.0,V,34.0,V,48.0,V,34.0,V,34.0,V,37.0,V,40.0,V,36.0,V,33.0,V,47.0,V,56.0,V,18.0,V,10.0,V,20.0,V,65.0,V,0.0,N,43.93333333333333
975,28,79,47,8,28079047_8_8,2021,12,49.0,V,34.0,V,41.0,N,0.0,N,0.0,N,0.0,N,0.0,N,0.0,N,21.0,N,20.0,V,42.0,V,46.0,V,50.0,V,61.0,V,70.0,V,61.0,V,57.0,V,41.0,V,38.0,V,54.0,V,56.0,V,44.0,V,50.0,V,36.0,V,22.0,V,24.0,V,13.0,V,24.0,V,42.0,V,48.0,V,43.0,V,48.15384615384615
1024,28,79,48,8,28079048_8_8,2021,1,18.0,V,24.0,V,36.0,V,39.0,V,52.0,V,31.0,V,28.0,V,20.0,V,18.0,V,18.0,V,48.0,V,77.0,V,100.0,V,111.0,V,115.0,V,134.0,V,98.0,V,88.0,V,67.0,V,74.0,V,32.0,V,28.0,V,21.0,V,17.0,V,27.0,V,29.0,V,35.0,V,31.0,V,29.0,V,14.0,V,15.0,V,52.903225806451616
1025,28,79,48,8,28079048_8_8,2021,2,26.0,V,28.0,V,38.0,V,39.0,V,30.0,V,29.0,V,15.0,V,25.0,V,32.0,V,29.0,V,38.0,V,31.0,V,33.0,V,31.0,V,28.0,V,45.0,V,60.0,V,60.0,V,59.0,V,34.0,V,19.0,V,24.0,V,39.0,V,38.0,V,25.0,V,33.0,V,28.0,V,16.0,V,0.0,N,0.0,N,0.0,N,39.25
1026,28,79,48,8,28079048_8_8,2021,3,33.0,V,27.0,V,42.0,V,53.0,V,29.0,V,21.0,V,20.0,V,37.0,V,20.0,V,42.0,V,37.0,V,25.0,V,30.0,V,19.0,V,19.0,V,14.0,V,11.0,V,16.0,V,16.0,V,9.0,V,16.0,V,37.0,V,47.0,V,45.0,V,50.0,V,37.0,V,15.0,V,14.0,V,26.0,V,25.0,V,24.0,V,33.03225806451613
1027,28,79,48,8,28079048_8_8,2021,4,18.0,V,17.0,V,24.0,V,20.0,V,28.0,V,40.0,V,21.0,V,22.0,V,26.0,V,20.0,V,14.0,V,18.0,V,30.0,V,22.0,V,24.0,V,23.0,V,13.0,V,16.0,V,34.0,V,32.0,V,22.0,V,30.0,V,22.0,V,13.0,V,18.0,V,30.0,V,36.0,V,29.0,V,23.0,V,27.0,V,0.0,N,29.366666666666667
1028,28,79,48,8,28079048_8_8,2021,5,16.0,V,11.0,V,11.0,V,29.0,V,32.0,V,32.0,V,31.0,V,28.0,V,16.0,V,18.0,V,16.0,V,17.0,V,18.0,V,20.0,V,16.0,V,10.0,V,20.0,V,28.0,V,12.0,V,26.0,V,37.0,V,11.0,V,8.0,V,18.0,V,15.0,V,20.0,V,22.0,V,24.0,V,18.0,V,10.0,V,21.0,V,25.193548387096776
1029,28,79,48,8,28079048_8_8,2021,6,22.0,V,27.0,V,22.0,V,29.0,V,14.0,V,26.0,V,27.0,V,31.0,V,30.0,V,26.0,V,19.0,V,11.0,V,12.0,V,22.0,V,21.0,V,26.0,V,26.0,V,21.0,V,15.0,V,11.0,V,16.0,V,26.0,V,12.0,V,17.0,V,24.0,V,23.0,V,13.0,V,15.0,V,23.0,V,25.0,V,0.0,N,26.766666666666666
1030,28,79,48,8,28079048_8_8,2021,7,34.0,V,39.0,V,15.0,V,11.0,V,20.0,V,21.0,V,19.0,V,15.0,V,28.0,V,29.0,V,16.0,V,15.0,V,12.0,V,15.0,V,21.0,V,29.0,V,17.0,V,11.0,V,19.0,V,30.0,V,35.0,V,32.0,V,42.0,V,13.0,V,12.0,V,19.0,V,26.0,V,24.0,V,24.0,V,22.0,V,10.0,V,27.322580645161292
1031,28,79,48,8,28079048_8_8,2021,8,7.0,V,15.0,V,23.0,V,13.0,V,24.0,V,17.0,V,9.0,V,11.0,V,16.0,V,21.0,V,30.0,V,20.0,V,31.0,V,34.0,V,18.0,V,14.0,V,10.0,V,15.0,V,20.0,V,20.0,V,26.0,V,21.0,V,21.0,V,16.0,V,19.0,V,29.0,V,29.0,V,18.0,V,13.0,V,18.0,V,24.0,V,25.0
1032,28,79,48,8,28079048_8_8,2021,9,19.0,V,25.0,V,34.0,V,26.0,V,31.0,V,34.0,V,33.0,V,20.0,V,23.0,V,21.0,V,25.0,V,25.0,V,35.0,V,27.0,V,25.0,V,41.0,V,31.0,V,22.0,V,19.0,V,15.0,V,11.0,V,16.0,V,17.0,V,29.0,V,26.0,V,19.0,V,61.0,V,41.0,V,31.0,V,34.0,V,0.0,N,33.0
1033,28,79,48,8,28079048_8_8,2021,10,37.0,V,36.0,V,15.0,V,26.0,V,30.0,V,35.0,V,51.0,V,48.0,V,31.0,V,16.0,V,23.0,V,28.0,V,33.0,V,50.0,V,51.0,V,53.0,V,25.0,V,46.0,V,48.0,V,35.0,V,30.0,V,12.0,V,30.0,V,39.0,V,57.0,V,42.0,V,65.0,V,56.0,V,51.0,V,24.0,V,17.0,V,42.41935483870968
1034,28,79,48,8,28079048_8_8,2021,11,19.0,V,28.0,V,24.0,V,38.0,V,22.0,V,23.0,V,45.0,V,44.0,V,41.0,V,46.0,V,80.0,V,49.0,V,40.0,V,32.0,V,20.0,V,40.0,V,27.0,V,40.0,V,31.0,V,23.0,V,32.0,V,39.0,V,39.0,V,34.0,V,44.0,V,52.0,V,24.0,V,19.0,V,28.0,V,59.0,V,0.0,N,41.93333333333333
1035,28,79,48,8,28079048_8_8,2021,12,51.0,V,30.0,V,46.0,V,35.0,V,15.0,V,23.0,V,39.0,V,14.0,V,28.0,V,31.0,V,44.0,V,49.0,V,46.0,V,49.0,V,66.0,V,58.0,V,50.0,V,35.0,V,31.0,V,55.0,V,54.0,V,46.0,V,52.0,V,37.0,V,23.0,V,28.0,V,21.0,V,26.0,V,40.0,V,49.0,V,44.0,V,44.903225806451616
1084,28,79,49,8,28079049_8_8,2021,1,10.0,V,19.0,V,28.0,V,24.0,V,38.0,V,29.0,V,29.0,V,24.0,V,20.0,V,20.0,V,38.0,V,67.0,V,87.0,V,98.0,V,99.0,V,105.0,V,85.0,V,82.0,V,52.0,V,57.0,V,19.0,V,14.0,V,13.0,V,11.0,V,15.0,V,18.0,V,21.0,N,23.0,V,20.0,V,8.0,V,9.0,V,43.87096774193548
1085,28,79,49,8,28079049_8_8,2021,2,16.0,V,19.0,V,28.0,V,29.0,V,25.0,V,21.0,V,10.0,V,14.0,V,20.0,V,15.0,V,30.0,V,18.0,V,23.0,V,24.0,V,23.0,V,33.0,V,40.0,V,43.0,V,40.0,V,24.0,V,12.0,V,18.0,V,31.0,V,29.0,V,27.0,V,29.0,V,25.0,V,13.0,V,0.0,N,0.0,N,0.0,N,30.642857142857142
1086,28,79,49,8,28079049_8_8,2021,3,34.0,V,25.0,V,35.0,V,41.0,V,24.0,V,16.0,V,14.0,V,31.0,V,17.0,V,31.0,V,28.0,V,16.0,V,26.0,V,17.0,V,19.0,V,16.0,V,13.0,V,16.0,V,14.0,V,12.0,V,14.0,V,28.0,V,37.0,V,31.0,V,41.0,V,24.0,V,16.0,V,12.0,V,20.0,V,21.0,V,20.0,V,28.677419354838708
1087,28,79,49,8,28079049_8_8,2021,4,13.0,V,11.0,V,19.0,V,15.0,V,20.0,V,29.0,V,16.0,V,16.0,V,22.0,V,12.0,V,12.0,V,17.0,V,31.0,V,20.0,V,15.0,V,18.0,V,13.0,V,12.0,V,28.0,V,22.0,V,16.0,V,20.0,V,15.0,V,10.0,V,17.0,V,19.0,V,26.0,V,19.0,V,12.0,V,18.0,V,0.0,N,23.8
1088,28,79,49,8,28079049_8_8,2021,5,11.0,V,10.0,V,11.0,V,19.0,V,22.0,V,22.0,V,21.0,V,21.0,V,12.0,V,10.0,V,8.0,V,9.0,V,10.0,V,10.0,V,10.0,V,7.0,V,12.0,V,23.0,V,12.0,V,17.0,V,28.0,V,8.0,V,8.0,V,11.0,V,12.0,V,14.0,V,19.0,V,22.0,V,15.0,V,8.0,V,16.0,V,20.0
1089,28,79,49,8,28079049_8_8,2021,6,15.0,V,19.0,V,13.0,V,21.0,V,13.0,V,16.0,V,18.0,V,20.0,V,21.0,V,16.0,V,19.0,V,9.0,V,9.0,V,17.0,V,13.0,V,15.0,V,18.0,V,17.0,V,10.0,V,7.0,V,10.0,V,19.0,V,13.0,V,12.0,V,17.0,V,20.0,V,8.0,V,10.0,V,15.0,V,17.0,V,0.0,N,21.0
1090,28,79,49,8,28079049_8_8,2021,7,22.0,V,29.0,V,10.0,V,7.0,V,13.0,V,15.0,V,15.0,V,13.0,V,15.0,V,19.0,V,16.0,V,9.0,V,11.0,V,12.0,V,15.0,V,25.0,V,14.0,V,10.0,V,14.0,V,23.0,V,21.0,V,25.0,V,34.0,V,10.0,V,10.0,V,14.0,V,19.0,V,17.0,V,14.0,V,14.0,V,8.0,V,21.838709677419356
1091,28,79,49,8,28079049_8_8,2021,8,7.0,V,12.0,V,18.0,V,8.0,V,20.0,V,14.0,V,6.0,V,8.0,V,10.0,V,15.0,V,27.0,V,15.0,V,27.0,V,31.0,V,15.0,V,14.0,V,11.0,N,13.0,V,18.0,V,16.0,V,23.0,V,16.0,V,21.0,V,14.0,V,14.0,V,23.0,V,27.0,V,15.0,V,10.0,V,12.0,V,14.0,V,21.903225806451612
1092,28,79,49,8,28079049_8_8,2021,9,17.0,V,23.0,V,20.0,V,16.0,V,20.0,V,23.0,V,15.0,V,8.0,V,9.0,V,8.0,V,10.0,V,16.0,V,18.0,V,16.0,V,16.0,V,32.0,V,23.0,V,16.0,V,14.0,V,17.0,V,14.0,V,16.0,V,14.0,V,25.0,V,16.0,V,13.0,V,44.0,V,32.0,V,27.0,V,28.0,V,0.0,N,25.066666666666666
1093,28,79,49,8,28079049_8_8,2021,10,32.0,V,33.0,V,10.0,V,18.0,V,15.0,V,28.0,V,41.0,V,46.0,V,23.0,V,17.0,V,25.0,V,24.0,V,28.0,V,37.0,V,42.0,V,46.0,V,23.0,V,35.0,V,35.0,V,27.0,V,26.0,V,14.0,V,23.0,V,32.0,V,52.0,V,37.0,V,51.0,V,47.0,V,37.0,V,15.0,V,10.0,V,36.0
1094,28,79,49,8,28079049_8_8,2021,11,10.0,V,17.0,V,14.0,V,31.0,V,18.0,V,21.0,V,38.0,V,38.0,V,44.0,V,40.0,V,71.0,V,42.0,V,44.0,V,30.0,V,20.0,V,38.0,V,27.0,V,39.0,V,31.0,V,29.0,V,26.0,V,36.0,V,31.0,V,26.0,V,41.0,V,41.0,V,16.0,V,10.0,V,19.0,V,49.0,V,0.0,N,37.5
1095,28,79,49,8,28079049_8_8,2021,12,43.0,V,26.0,V,33.0,V,30.0,V,10.0,V,16.0,V,32.0,V,9.0,V,16.0,V,19.0,V,34.0,V,42.0,V,40.0,V,45.0,V,54.0,V,49.0,V,44.0,V,40.0,V,31.0,V,50.0,V,46.0,V,35.0,V,41.0,V,31.0,V,19.0,V,20.0,V,13.0,V,16.0,V,33.0,V,42.0,V,40.0,V,38.32258064516129
1132,28,79,50,8,28079050_8_8,2021,1,21.0,V,29.0,V,35.0,V,45.0,V,55.0,V,30.0,V,29.0,V,22.0,V,17.0,V,19.0,V,49.0,V,72.0,V,97.0,V,116.0,V,115.0,V,142.0,V,101.0,V,89.0,V,72.0,V,74.0,V,29.0,V,29.0,V,17.0,V,17.0,V,25.0,V,33.0,V,40.0,V,37.0,V,34.0,V,15.0,V,14.0,V,55.12903225806452
1133,28,79,50,8,28079050_8_8,2021,2,23.0,V,30.0,V,40.0,V,38.0,V,27.0,V,31.0,V,16.0,V,25.0,V,33.0,V,32.0,V,41.0,V,36.0,V,35.0,V,33.0,V,34.0,V,51.0,V,63.0,V,57.0,V,58.0,V,35.0,V,16.0,V,35.0,V,42.0,V,38.0,V,28.0,V,37.0,V,28.0,V,14.0,V,0.0,N,0.0,N,0.0,N,41.67857142857143
1134,28,79,50,8,28079050_8_8,2021,3,32.0,V,31.0,V,44.0,V,52.0,V,35.0,V,20.0,V,22.0,V,40.0,V,27.0,V,45.0,V,40.0,V,34.0,V,31.0,V,24.0,V,24.0,V,15.0,V,13.0,V,22.0,V,18.0,V,13.0,V,20.0,V,43.0,V,51.0,V,50.0,V,50.0,V,39.0,V,17.0,V,15.0,V,26.0,V,23.0,V,26.0,V,36.58064516129032
1135,28,79,50,8,28079050_8_8,2021,4,20.0,V,21.0,V,28.0,V,22.0,V,35.0,V,46.0,V,21.0,V,24.0,V,24.0,V,22.0,V,16.0,V,20.0,V,36.0,V,21.0,V,25.0,V,28.0,V,19.0,V,19.0,V,41.0,V,39.0,V,28.0,V,34.0,V,17.0,V,12.0,V,21.0,V,40.0,V,39.0,V,33.0,V,28.0,V,34.0,V,0.0,N,33.53333333333333
1136,28,79,50,8,28079050_8_8,2021,5,22.0,V,17.0,V,13.0,V,37.0,V,40.0,V,41.0,V,34.0,V,29.0,V,18.0,V,24.0,V,22.0,V,23.0,V,25.0,V,31.0,V,20.0,V,13.0,V,25.0,V,34.0,V,15.0,V,31.0,V,46.0,V,18.0,V,12.0,V,29.0,V,20.0,V,26.0,V,20.0,V,27.0,V,21.0,V,15.0,V,23.0,V,31.129032258064516
1137,28,79,50,8,28079050_8_8,2021,6,26.0,V,33.0,V,27.0,V,38.0,V,15.0,V,24.0,V,31.0,V,36.0,V,38.0,V,34.0,V,18.0,V,9.0,V,12.0,V,25.0,V,17.0,N,23.0,V,32.0,V,23.0,V,22.0,V,15.0,V,23.0,V,34.0,V,18.0,V,24.0,V,33.0,V,28.0,V,18.0,V,23.0,V,27.0,V,35.0,V,0.0,N,31.866666666666667
1138,28,79,50,8,28079050_8_8,2021,7,43.0,V,49.0,V,25.0,V,20.0,V,28.0,V,28.0,V,29.0,V,17.0,V,30.0,V,35.0,V,21.0,V,25.0,V,16.0,V,15.0,V,21.0,V,33.0,V,19.0,V,17.0,V,32.0,V,43.0,V,32.0,V,41.0,V,52.0,V,20.0,V,20.0,V,22.0,V,32.0,V,34.0,V,34.0,V,36.0,V,18.0,V,34.935483870967744
1139,28,79,50,8,28079050_8_8,2021,8,12.0,V,22.0,V,29.0,V,24.0,V,35.0,V,27.0,V,17.0,V,18.0,V,20.0,V,20.0,V,34.0,V,32.0,V,38.0,V,32.0,V,26.0,V,18.0,V,13.0,V,20.0,V,25.0,V,27.0,V,30.0,V,24.0,V,22.0,V,20.0,V,23.0,V,36.0,V,40.0,V,25.0,V,19.0,V,29.0,V,25.0,V,31.580645161290324
1140,28,79,50,8,28079050_8_8,2021,9,24.0,V,29.0,V,40.0,V,28.0,V,32.0,V,31.0,V,41.0,V,28.0,V,36.0,V,30.0,V,34.0,V,31.0,V,42.0,V,26.0,V,34.0,V,45.0,V,43.0,V,29.0,V,23.0,V,20.0,V,13.0,V,20.0,V,18.0,V,28.0,V,30.0,V,24.0,V,56.0,V,49.0,V,34.0,V,38.0,V,0.0,N,38.46666666666667
1141,28,79,50,8,28079050_8_8,2021,10,49.0,V,39.0,V,21.0,V,39.0,V,35.0,V,34.0,V,54.0,V,53.0,V,28.0,V,19.0,V,27.0,V,31.0,V,31.0,V,51.0,V,58.0,V,56.0,V,31.0,V,46.0,V,47.0,V,43.0,V,37.0,V,15.0,V,30.0,V,40.0,V,56.0,V,40.0,V,64.0,V,57.0,V,53.0,V,24.0,V,16.0,V,45.903225806451616
1142,28,79,50,8,28079050_8_8,2021,11,19.0,V,31.0,V,31.0,V,44.0,V,33.0,V,28.0,V,49.0,V,48.0,V,44.0,V,49.0,V,78.0,V,49.0,V,36.0,V,36.0,V,26.0,V,43.0,V,27.0,V,40.0,V,29.0,V,26.0,V,36.0,V,40.0,V,36.0,V,41.0,V,50.0,V,58.0,V,29.0,V,25.0,V,33.0,V,64.0,V,0.0,N,45.93333333333333
1143,28,79,50,8,28079050_8_8,2021,12,54.0,V,39.0,V,53.0,V,36.0,V,17.0,V,25.0,V,39.0,V,17.0,V,30.0,V,33.0,V,44.0,V,50.0,V,50.0,V,49.0,V,70.0,V,63.0,V,55.0,V,40.0,V,33.0,V,52.0,V,54.0,V,51.0,V,54.0,V,38.0,V,24.0,V,28.0,V,22.0,V,30.0,V,43.0,V,48.0,V,48.0,V,48.064516129032256
1192,28,79,54,8,28079054_8_8,2021,1,14.0,V,24.0,V,27.0,V,29.0,V,51.0,V,31.0,V,28.0,V,17.0,V,9.0,V,12.0,V,35.0,V,46.0,V,66.0,V,78.0,V,89.0,V,86.0,V,63.0,V,78.0,V,70.0,V,49.0,V,22.0,V,16.0,V,9.0,V,8.0,V,15.0,V,22.0,V,39.0,V,28.0,V,32.0,V,7.0,V,5.0,V,42.16129032258065
1193,28,79,54,8,28079054_8_8,2021,2,16.0,V,17.0,V,23.0,V,31.0,V,25.0,V,20.0,V,7.0,V,15.0,V,15.0,V,21.0,V,32.0,V,22.0,V,31.0,V,28.0,V,24.0,V,35.0,V,51.0,V,47.0,V,43.0,V,25.0,V,10.0,V,20.0,V,36.0,V,28.0,V,27.0,V,37.0,V,30.0,V,11.0,V,0.0,N,0.0,N,0.0,N,33.214285714285715
1194,28,79,54,8,28079054_8_8,2021,3,35.0,V,36.0,V,46.0,V,45.0,V,38.0,V,18.0,V,13.0,V,33.0,V,18.0,V,33.0,V,32.0,V,30.0,V,33.0,V,26.0,V,21.0,V,14.0,V,12.0,V,18.0,V,11.0,V,8.0,V,13.0,V,35.0,V,51.0,V,44.0,V,42.0,V,23.0,V,14.0,V,12.0,V,22.0,V,21.0,V,21.0,V,32.96774193548387
1195,28,79,54,8,28079054_8_8,2021,4,14.0,V,14.0,V,26.0,V,21.0,V,26.0,V,33.0,V,17.0,V,16.0,V,22.0,V,13.0,V,10.0,V,24.0,V,35.0,V,21.0,V,15.0,V,18.0,V,12.0,V,11.0,V,26.0,V,31.0,V,18.0,V,28.0,V,18.0,V,11.0,V,16.0,V,23.0,V,24.0,V,22.0,V,13.0,V,18.0,V,0.0,N,26.7
1196,28,79,54,8,28079054_8_8,2021,5,16.0,V,11.0,V,11.0,V,20.0,V,35.0,V,24.0,V,27.0,V,24.0,V,7.0,V,15.0,V,11.0,V,9.0,V,14.0,V,12.0,V,13.0,V,7.0,V,14.0,V,23.0,V,15.0,V,23.0,V,25.0,V,6.0,V,7.0,V,16.0,V,12.0,V,18.0,V,20.0,V,19.0,V,15.0,V,7.0,V,15.0,V,22.483870967741936
1197,28,79,54,8,28079054_8_8,2021,6,14.0,V,21.0,V,16.0,V,17.0,V,10.0,V,16.0,V,22.0,V,23.0,V,23.0,V,17.0,V,21.0,V,9.0,V,10.0,V,17.0,V,16.0,V,13.0,V,19.0,V,19.0,V,13.0,V,7.0,V,11.0,V,20.0,V,16.0,V,17.0,V,22.0,V,23.0,V,7.0,V,12.0,V,18.0,V,19.0,V,0.0,N,23.166666666666668
1198,28,79,54,8,28079054_8_8,2021,7,25.0,V,26.0,V,13.0,V,6.0,V,16.0,V,15.0,V,19.0,V,19.0,V,26.0,V,18.0,V,12.0,V,8.0,V,9.0,V,15.0,V,22.0,V,26.0,V,12.0,V,9.0,V,15.0,V,24.0,V,31.0,V,25.0,V,28.0,V,10.0,V,12.0,V,16.0,V,17.0,V,18.0,V,14.0,V,18.0,V,10.0,V,23.93548387096774
1199,28,79,54,8,28079054_8_8,2021,8,8.0,V,17.0,V,20.0,V,9.0,V,29.0,V,18.0,V,7.0,V,14.0,V,11.0,V,16.0,V,21.0,V,20.0,V,39.0,V,29.0,V,17.0,V,20.0,V,13.0,V,15.0,V,19.0,V,16.0,V,28.0,V,25.0,V,18.0,V,17.0,V,11.0,V,28.0,V,25.0,V,21.0,V,12.0,V,15.0,V,23.0,V,25.483870967741936
1200,28,79,54,8,28079054_8_8,2021,9,18.0,V,26.0,V,29.0,V,34.0,V,33.0,V,31.0,V,25.0,V,18.0,V,20.0,V,16.0,V,22.0,V,28.0,V,37.0,V,23.0,V,24.0,V,38.0,V,27.0,V,28.0,V,21.0,V,20.0,V,14.0,V,19.0,V,18.0,V,27.0,V,18.0,V,18.0,V,50.0,V,44.0,V,46.0,V,42.0,V,0.0,N,34.13333333333333
1201,28,79,54,8,28079054_8_8,2021,10,47.0,V,38.0,V,12.0,V,24.0,V,34.0,V,47.0,V,61.0,V,58.0,V,39.0,V,29.0,V,40.0,V,38.0,V,43.0,V,55.0,V,60.0,V,64.0,V,32.0,V,50.0,V,46.0,V,30.0,V,37.0,V,17.0,V,34.0,V,45.0,V,66.0,V,50.0,V,63.0,V,61.0,V,36.0,V,11.0,V,11.0,V,48.03225806451613
1202,28,79,54,8,28079054_8_8,2021,11,12.0,V,23.0,V,16.0,V,40.0,V,18.0,V,20.0,V,48.0,V,54.0,V,56.0,V,57.0,V,84.0,V,56.0,V,46.0,V,29.0,V,24.0,V,44.0,V,34.0,V,45.0,V,35.0,V,33.0,V,35.0,V,38.0,V,37.0,V,40.0,V,51.0,V,65.0,V,30.0,V,14.0,V,23.0,V,74.0,V,0.0,N,46.43333333333333
1203,28,79,54,8,28079054_8_8,2021,12,55.0,V,31.0,V,57.0,V,38.0,V,11.0,V,18.0,V,29.0,V,9.0,V,16.0,V,16.0,V,43.0,V,53.0,V,53.0,V,67.0,V,84.0,V,74.0,V,69.0,V,49.0,V,41.0,V,57.0,V,65.0,V,52.0,V,55.0,V,27.0,V,18.0,V,20.0,V,11.0,V,25.0,V,46.0,V,58.0,V,48.0,V,48.645161290322584
1240,28,79,55,8,28079055_8_8,2021,1,23.0,V,34.0,V,38.0,V,33.0,V,62.0,V,41.0,V,39.0,V,30.0,V,10.0,V,15.0,V,53.0,V,74.0,V,84.0,V,99.0,V,119.0,V,111.0,V,100.0,V,95.0,V,77.0,V,77.0,V,31.0,V,19.0,V,15.0,V,11.0,V,24.0,V,39.0,V,42.0,V,39.0,V,37.0,V,7.0,V,11.0,V,54.935483870967744
1241,28,79,55,8,28079055_8_8,2021,2,21.0,V,25.0,V,39.0,V,38.0,V,32.0,V,26.0,V,12.0,V,21.0,V,27.0,V,25.0,V,50.0,V,25.0,V,49.0,V,38.0,V,40.0,V,57.0,V,54.0,V,49.0,V,55.0,V,43.0,V,14.0,V,33.0,V,45.0,V,36.0,V,34.0,V,42.0,V,40.0,V,16.0,V,0.0,N,0.0,N,0.0,N,42.892857142857146
1242,28,79,55,8,28079055_8_8,2021,3,34.0,V,40.0,V,48.0,V,45.0,V,35.0,V,26.0,V,25.0,V,33.0,V,18.0,V,47.0,V,41.0,V,27.0,V,35.0,V,29.0,V,20.0,V,11.0,V,9.0,V,15.0,V,12.0,V,7.0,V,18.0,V,36.0,V,59.0,V,54.0,V,49.0,V,38.0,V,19.0,V,22.0,V,32.0,V,30.0,V,31.0,V,37.45161290322581
1243,28,79,55,8,28079055_8_8,2021,4,25.0,V,20.0,V,29.0,V,24.0,V,36.0,V,41.0,V,14.0,V,23.0,V,24.0,V,21.0,V,13.0,V,20.0,V,40.0,V,22.0,V,21.0,V,18.0,V,12.0,V,14.0,V,36.0,V,33.0,V,20.0,V,24.0,V,21.0,V,13.0,V,18.0,V,28.0,V,37.0,V,32.0,V,18.0,V,27.0,V,0.0,N,31.366666666666667
1244,28,79,55,8,28079055_8_8,2021,5,17.0,V,12.0,V,11.0,V,29.0,V,41.0,V,34.0,V,35.0,V,32.0,V,12.0,V,16.0,V,9.0,V,10.0,V,13.0,V,14.0,V,19.0,V,7.0,V,16.0,V,35.0,V,13.0,V,31.0,V,37.0,V,7.0,V,9.0,V,20.0,V,17.0,V,21.0,V,24.0,V,19.0,V,23.0,V,11.0,V,19.0,V,26.806451612903224
1245,28,79,55,8,28079055_8_8,2021,6,18.0,V,28.0,V,17.0,V,21.0,V,14.0,V,23.0,N,20.0,N,24.0,N,20.0,N,21.0,N,21.0,V,10.0,V,15.0,V,24.0,V,22.0,V,21.0,V,25.0,V,18.0,V,20.0,V,9.0,V,12.0,V,28.0,V,13.0,V,19.0,V,27.0,V,27.0,V,9.0,V,14.0,V,24.0,V,22.0,V,0.0,N,26.833333333333332
1246,28,79,55,8,28079055_8_8,2021,7,33.0,V,36.0,V,23.0,V,8.0,V,25.0,V,20.0,V,24.0,V,21.0,V,29.0,V,34.0,V,28.0,V,8.0,V,10.0,V,14.0,V,21.0,V,32.0,V,29.0,V,21.0,V,28.0,V,39.0,V,44.0,V,45.0,V,45.0,V,21.0,V,20.0,V,25.0,V,28.0,V,28.0,V,24.0,V,29.0,V,18.0,V,33.225806451612904
1247,28,79,55,8,28079055_8_8,2021,8,10.0,V,30.0,V,27.0,V,15.0,V,38.0,V,32.0,V,10.0,V,18.0,V,20.0,V,25.0,V,39.0,V,27.0,V,41.0,V,42.0,V,29.0,V,36.0,V,14.0,V,22.0,V,27.0,V,25.0,V,35.0,V,39.0,V,27.0,V,22.0,V,21.0,V,42.0,V,42.0,V,37.0,V,28.0,V,24.0,V,28.0,V,35.25806451612903
1248,28,79,55,8,28079055_8_8,2021,9,22.0,V,30.0,V,38.0,V,42.0,V,42.0,V,40.0,V,37.0,V,21.0,V,27.0,V,16.0,V,28.0,V,40.0,V,47.0,V,27.0,V,25.0,V,38.0,V,34.0,V,28.0,V,26.0,V,24.0,V,10.0,V,19.0,V,21.0,V,29.0,V,22.0,V,28.0,V,59.0,V,42.0,V,44.0,V,41.0,V,0.0,N,38.96666666666667
1249,28,79,55,8,28079055_8_8,2021,10,55.0,V,39.0,V,12.0,V,30.0,V,32.0,V,37.0,V,59.0,V,52.0,V,37.0,V,30.0,V,37.0,V,36.0,V,40.0,V,57.0,V,56.0,V,63.0,V,33.0,V,42.0,V,48.0,V,40.0,V,34.0,V,13.0,V,40.0,V,49.0,V,61.0,V,50.0,V,62.0,V,55.0,V,49.0,V,18.0,V,12.0,V,48.41935483870968
1250,28,79,55,8,28079055_8_8,2021,11,9.0,V,24.0,V,13.0,V,37.0,V,19.0,V,24.0,V,49.0,V,42.0,V,47.0,V,58.0,V,66.0,V,57.0,V,45.0,V,34.0,V,23.0,V,42.0,V,29.0,V,47.0,V,36.0,V,36.0,V,44.0,V,37.0,V,35.0,V,39.0,V,48.0,V,50.0,V,21.0,V,29.0,V,14.0,V,65.0,V,0.0,N,44.766666666666666
1251,28,79,55,8,28079055_8_8,2021,12,54.0,V,41.0,V,72.0,V,46.0,V,9.0,V,31.0,V,37.0,V,6.0,V,20.0,V,12.0,V,49.0,V,45.0,V,46.0,V,54.0,V,82.0,V,77.0,V,68.0,V,44.0,V,44.0,V,56.0,V,51.0,V,48.0,V,50.0,V,41.0,V,21.0,V,29.0,V,14.0,V,24.0,V,45.0,V,44.0,V,45.0,V,49.354838709677416
